node_from,node_to,n,mean_pred,sd_pred,p_value
Parolinia_intermedia,Apis_mellifera,18,0.8997246745534723,0.0415190397019375,1.1734677665386446e-8
Parolinia_intermedia,Chetogena_acuminata,7,0.8967510022962628,0.0635939102824457,0.0069177573637445216
Parolinia_intermedia,Chloropidae_sp_5,5,0.9272078799006305,0.04529039028378431,0.0032818910927674013
Parolinia_intermedia,Coccinella_miranda,6,0.9144238322902716,0.07288097714373773,0.012053382371655713
Parolinia_intermedia,Euderus_sp,5,0.9326088917175148,0.053105582474086234,0.005045294141917364
Parolinia_intermedia,Eumerus_latitarsis,8,0.9650807985668851,0.02568028611942405,3.766745127384229e-7
Parolinia_intermedia,Lasioglossum_loetum,13,0.9254640402350996,0.04365633463140477,2.435570265318459e-7
Parolinia_intermedia,Malthinus_mutabilis,6,0.9433787599031013,0.030213337901572088,8.272953443565609e-5
Parolinia_intermedia,Musca_domestica,14,0.9004312513993543,0.04896989505842608,3.5172982800901987e-6
Parolinia_intermedia,Plagiolepis_sp_2,16,0.9405730696048411,0.05687169525561124,5.8013221900978516e-8
Parolinia_intermedia,Scenopinus_sp,7,0.9087960272429754,0.06906318262535656,0.005892415711751374
Parolinia_intermedia,Sciaridae_sp,10,0.9622965576099384,0.013885660762072429,3.850517863288441e-11
Parolinia_intermedia,Themnothorax_hesperius,21,0.9490560137435885,0.03419639710111088,1.1064720968651079e-14
Parolinia_intermedia,Thysanoptera_sp_1,23,0.9810581941894988,0.03622175529088837,2.929308090885371e-17
Parolinia_intermedia,Thysanoptera_sp_2,22,0.9731571619593942,0.043289036563078934,1.3410178184667266e-14
Parolinia_intermedia,Thysanoptera_sp_3,8,0.8964459791498934,0.048200496810143205,7.668752684783665e-4
Parolinia_intermedia,Urelliosoma_guimari,9,0.902178615168887,0.05269831094139101,3.9748222862556656e-4
Periploca_laevigata,Agromyzidae_sp_1,21,0.9656622243529533,0.031771482177932214,3.5289369751176584e-16
Periploca_laevigata,Amegilla_canifrons,5,0.8642050515383372,0.025109279635509976,0.004629343764808126
Periploca_laevigata,Amegilla_quadrifasciata,18,0.946485090917589,0.06852718006713689,6.35531798577756e-8
Periploca_laevigata,Anthophora_alluaudi,98,0.960117171079822,0.04659946718496466,1.0357419132883247e-55
Periploca_laevigata,Anthophora_orotavae,15,0.986117943909469,0.018306208877702446,9.662902576389919e-16
Periploca_laevigata,Attagenus_wollastoni,22,0.9596660975994095,0.031216855991398312,9.591863099343416e-17
Periploca_laevigata,Attalus_pallipes,5,0.874663519620664,0.02502189231316472,0.0026222176093861063
Periploca_laevigata,Blaesoxipha_sp_1,6,0.9134926690902297,0.05405670852657393,0.003636988548661349
Periploca_laevigata,Bracon_sp,19,0.9840631818734099,0.04346994071447492,3.834619746959326e-13
Periploca_laevigata,Chetogena_acuminata,18,0.8864513402868158,0.0492277774184666,9.480995518469367e-7
Periploca_laevigata,Dasytes_subaenescens,17,0.9646615079806379,0.036494639027417605,2.9129890395525335e-12
Periploca_laevigata,Dinarmoides_spilopterus,16,0.9545971138426461,0.04214860348401441,2.652279988465874e-10
Periploca_laevigata,Elasmus_platyedrae,5,0.8588075926221808,0.02026265309077279,0.0029071244984042893
Periploca_laevigata,Eristalinus_aeneus,17,0.9332185130301195,0.0380497712391478,1.356063335475963e-10
Periploca_laevigata,Eristalinus_taeniops,12,0.9588557566302877,0.04230253755997766,5.0540901276276274e-8
Periploca_laevigata,Eristalis_tenax,5,0.8991394528837275,0.04342880585313266,0.006960729997780211
Periploca_laevigata,Euderus_sp,16,0.9121476511089665,0.02540751959596942,1.9051617544405593e-11
Periploca_laevigata,Lasioglossum_loetum,56,0.93204785396548,0.044000046518150183,2.23768303101041e-29
Periploca_laevigata,Leptochilus_cruentatus,13,0.9368952284716608,0.053578835622865174,8.625735333299291e-7
Periploca_laevigata,Leptochilus_eatoni,12,0.924676878794478,0.04833026177829513,2.2469129616437793e-6
Periploca_laevigata,Malthinus_mutabilis,10,0.9632435628930244,0.031854864118200724,5.755019073622826e-8
Periploca_laevigata,Meligethes_canariensis,12,0.9653967885675522,0.044218539991492924,5.265367255638645e-8
Periploca_laevigata,Mordellistena_cf_canariensis,5,0.91075574347917,0.02616876439896549,6.953843756712417e-4
Periploca_laevigata,Myopites_nigrescens,12,0.9967264470141308,0.003433180689137866,6.654376073445941e-21
Periploca_laevigata,Oscinella_sp_1,27,0.9627233652513887,0.022147797770109133,2.3005653513670795e-24
Periploca_laevigata,Phthiria_simonyi,15,0.9363985484478661,0.048285561880388475,3.03466020231867e-8
Periploca_laevigata,Phyto_discrepans,12,0.9648796747725786,0.03307907449758262,2.5697810672091855e-9
Periploca_laevigata,Plagiolepis_schmitzii,7,0.9920347916313818,0.021067414387702925,3.3396097007362964e-7
Periploca_laevigata,Platypalpus_sp,5,0.9640683019463259,0.07688840139523395,0.008830790018629641
Periploca_laevigata,Pteromalus_sp_4,24,0.931729300148747,0.051606740254288574,9.666801447705445e-12
Periploca_laevigata,Syritta_pipiens,27,0.9434655149551759,0.05093655565508195,4.578530573417056e-14
Periploca_laevigata,Themnothorax_hesperius,62,0.9762310650878399,0.0338739040240765,4.339260301040437e-46
Periploca_laevigata,Thomisus_cf_onustus,7,0.8739309411217224,0.02862650914116064,4.8264227430227727e-4
Periploca_laevigata,Thysanoptera_sp_1,133,0.9934857684705874,0.021660962313362783,5.553878238537785e-128
Periploca_laevigata,Thysanoptera_sp_2,107,0.9832687799285669,0.028716638761532524,6.293403356331289e-88
Periploca_laevigata,Thysanoptera_sp_3,16,0.9034684986761604,0.040942485764070266,4.333730322106445e-8
Periploca_laevigata,Thysanoptera_sp_7,11,0.97760510820993,0.049050310905297455,2.900682636119369e-7
Periploca_laevigata,Urelliosoma_guimari,57,0.9553555311156661,0.04982589343041349,1.0077042944987885e-30
Phagnalon_purpurascens,Plagiolepis_schmitzii,10,0.9989800890453637,0.0029447332105533553,5.4783233689011595e-18
Phagnalon_purpurascens,Sciaridae_sp,6,0.9377541479193976,0.03742557549233754,2.803110457961859e-4
Phagnalon_purpurascens,Thysanoptera_sp_1,35,0.9881835549513723,0.011271822312132225,2.1185701660234215e-43
Phagnalon_purpurascens,Thysanoptera_sp_2,12,0.8868903277099339,0.0436004129258192,2.5755482986046895e-5
Plocama_pendula,Anaspis_proteus,35,0.8827371068617736,0.049874100048023354,1.8811237244764007e-11
Plocama_pendula,Anthophora_alluaudi,6,0.9065422958069581,0.04836345953582033,0.002951559743851702
Plocama_pendula,Chrysomya_albiceps,17,0.888818769558184,0.04387645070292815,3.1860954188121723e-7
Plocama_pendula,Musca_domestica,5,0.8537825162977304,0.0311486923651297,0.018133658064409565
Plocama_pendula,Thysanoptera_sp_1,71,0.9844850764625617,0.035455734042288994,1.2213845783988819e-52
Plocama_pendula,Thysanoptera_sp_2,42,0.9411511591549676,0.051082695413783616,5.422315789490752e-21
Rubia_fruticosa,Anthophora_alluaudi,38,0.9141515200667893,0.039792404087286105,1.2329121534273425e-19
Rubia_fruticosa,Apis_mellifera,15,0.8558292917503549,0.03755290340710394,4.955158885800342e-5
Rubia_fruticosa,Chrysomya_albiceps,24,0.9247199386739224,0.032254675145476204,1.5740135149243302e-15
Rubia_fruticosa,Lasioglossum_loetum,24,0.8766200801447934,0.05343136519747334,3.6969976786120856e-7
Rubia_fruticosa,Lasioglossum_viride,46,0.8798277476030134,0.05461045670285686,6.807537127425737e-13
Rubia_fruticosa,Phthiria_simonyi,9,0.8483904100090339,0.02842021597765728,9.20682068251618e-4
Rubia_fruticosa,Plagiolepis_sp_2,23,0.8603304054327872,0.05539990809290471,3.077930251345441e-5
Rubia_fruticosa,Thysanoptera_sp_1,131,0.9829553744755515,0.04325915834187099,5.0162649257031757e-85
Rubia_fruticosa,Thysanoptera_sp_2,115,0.9526778455228047,0.05121574222608426,9.605104902718024e-59
Rubia_fruticosa,Thysanoptera_sp_3,5,0.8245761407363418,0.01574380394750769,0.02511120327645064
Rubia_fruticosa,Thysanoptera_sp_7,17,0.9556252574445222,0.02800543059163989,1.165565771807727e-13
Satureja_kuegleri,Anaspis_proteus,11,0.8930965812224316,0.036193576543815435,6.677856432563731e-6
Satureja_kuegleri,Camponotus_feae,50,0.9998329908243031,5.321539934965862e-4,4.816476789065835e-128
Satureja_kuegleri,Chrysomya_albiceps,9,0.8692134006341855,0.05294069959667639,0.004405186478570416
Satureja_kuegleri,Lucilia_sericata,6,0.8581666884817529,0.005550855714098794,1.6761655293540087e-6
Satureja_kuegleri,Thysanoptera_sp_2,37,0.9569561214011489,0.034545502350312736,7.764137850888997e-26
Schizogyne_sericea,Chrysomya_albiceps,38,0.9271468682562984,0.05263451972572182,3.3126740351214024e-17
Schizogyne_sericea,Lucilia_sericata,9,0.9208549470533621,0.029880550560557655,1.970055915718713e-6
Schizogyne_sericea,Musca_domestica,11,0.8504017555042471,0.032320497561671845,4.178530305468904e-4
Schizogyne_sericea,Sarcophagidae_sp_8,7,0.8384128660584266,0.02456001888268412,0.006091802285134696
Schizogyne_sericea,Thysanoptera_sp_7,14,0.9388604641647472,0.04482553432657316,3.1644135291681614e-8
