"","node_from","node_to","n","mean_pred","sd_pred","p_value","link_id"
"1","Argyranthemum_frutescens","Agromyzidae_sp_1",9,0.749287074023935,0.0801155823415889,0.000516121045058402,"Argyranthemum_frutescens_Agromyzidae_sp_1"
"2","Argyranthemum_frutescens","Amegilla_canifrons",8,0.715390679873067,0.0898194953732694,0.00835704768799269,"Argyranthemum_frutescens_Amegilla_canifrons"
"3","Argyranthemum_frutescens","Amegilla_quadrifasciata",5,0.72753484009947,0.0514849640536703,0.00519380762053165,"Argyranthemum_frutescens_Amegilla_quadrifasciata"
"4","Argyranthemum_frutescens","Anthophora_alluaudi",27,0.85524464905175,0.095379217599902,1.49687049483464e-13,"Argyranthemum_frutescens_Anthophora_alluaudi"
"5","Argyranthemum_frutescens","Anthophora_orotavae",5,0.772977200901549,0.081290157973349,0.0089174685807889,"Argyranthemum_frutescens_Anthophora_orotavae"
"6","Argyranthemum_frutescens","Aprostocetus_occidentalis",5,0.68189902046057,0.0559600379036783,0.030715439700118,"Argyranthemum_frutescens_Aprostocetus_occidentalis"
"7","Argyranthemum_frutescens","Aprostocetus_sp_2",5,0.773357896042769,0.132216439007132,0.0427344638542433,"Argyranthemum_frutescens_Aprostocetus_sp_2"
"8","Argyranthemum_frutescens","Attalus_pallipes",6,0.785622494235681,0.0878635239277538,0.00354051125129772,"Argyranthemum_frutescens_Attalus_pallipes"
"9","Argyranthemum_frutescens","Bassus_sp",6,0.773221429547262,0.0886374954798561,0.00494016478435485,"Argyranthemum_frutescens_Bassus_sp"
"10","Argyranthemum_frutescens","Blaesoxipha_sp_1",8,0.807695870052456,0.0424820850206461,2.44236734529389e-06,"Argyranthemum_frutescens_Blaesoxipha_sp_1"
"11","Argyranthemum_frutescens","Bracon_sp",8,0.730259518440379,0.13463082922623,0.0290608039685949,"Argyranthemum_frutescens_Bracon_sp"
"12","Argyranthemum_frutescens","Ceratogoponidae_sp",5,0.76256415818294,0.0725353788100811,0.00743026645534132,"Argyranthemum_frutescens_Ceratogoponidae_sp"
"13","Argyranthemum_frutescens","Chetogena_acuminata",9,0.759115779570454,0.110120489545779,0.00249588542698905,"Argyranthemum_frutescens_Chetogena_acuminata"
"14","Argyranthemum_frutescens","Chloropidae_sp_5",8,0.762093499182215,0.076494277709799,0.000545777507166438,"Argyranthemum_frutescens_Chloropidae_sp_5"
"15","Argyranthemum_frutescens","Chrysomya_albiceps",8,0.940359085290466,0.0944176918599654,1.88220752453405e-05,"Argyranthemum_frutescens_Chrysomya_albiceps"
"16","Argyranthemum_frutescens","Crematogaster_alluaudi",5,0.740277405342966,0.0781132483863557,0.0159227120125378,"Argyranthemum_frutescens_Crematogaster_alluaudi"
"17","Argyranthemum_frutescens","Cryptocephalus_gounellei",6,0.830897540242308,0.0540412057367037,0.000137367396025605,"Argyranthemum_frutescens_Cryptocephalus_gounellei"
"18","Argyranthemum_frutescens","Dasytes_cf_subaenescens",8,0.767343055317923,0.0975949922236645,0.00185671482864245,"Argyranthemum_frutescens_Dasytes_cf_subaenescens"
"19","Argyranthemum_frutescens","Dinarmoides_spilopterus",11,0.75694525678162,0.111506349223537,0.000883287239049788,"Argyranthemum_frutescens_Dinarmoides_spilopterus"
"20","Argyranthemum_frutescens","Eristalinus_taeniops",7,0.737247803185732,0.0888241768689934,0.00644291766332545,"Argyranthemum_frutescens_Eristalinus_taeniops"
"21","Argyranthemum_frutescens","Estheria_simonyi",15,0.883472116230465,0.0677007433435677,1.80591427827898e-10,"Argyranthemum_frutescens_Estheria_simonyi"
"22","Argyranthemum_frutescens","Eucera_gracilipes",5,0.771458208929646,0.0808546991393977,0.00902559924462997,"Argyranthemum_frutescens_Eucera_gracilipes"
"23","Argyranthemum_frutescens","Euderus_sp",12,0.841877250033934,0.0536088430926214,7.3870268285496e-09,"Argyranthemum_frutescens_Euderus_sp"
"24","Argyranthemum_frutescens","Eumerus_latitarsis",14,0.897752752021945,0.0838574569126977,6.11010089097826e-09,"Argyranthemum_frutescens_Eumerus_latitarsis"
"25","Argyranthemum_frutescens","Eurytoma_sp_1",7,0.726908808514781,0.0729209723940352,0.0036743715551809,"Argyranthemum_frutescens_Eurytoma_sp_1"
"26","Argyranthemum_frutescens","Fannia_sp",9,0.856567375577599,0.116623730135902,0.000169408515858423,"Argyranthemum_frutescens_Fannia_sp"
"27","Argyranthemum_frutescens","Geometridae_sp",9,0.824944018872209,0.10567024697661,0.000212231654003913,"Argyranthemum_frutescens_Geometridae_sp"
"28","Argyranthemum_frutescens","Gnaphosidae_sp_1",9,0.772023214932489,0.115476162226392,0.00208583630465413,"Argyranthemum_frutescens_Gnaphosidae_sp_1"
"29","Argyranthemum_frutescens","Leptochilus_eatoni",13,0.75381754068405,0.10713508426037,0.000230620703275668,"Argyranthemum_frutescens_Leptochilus_eatoni"
"30","Argyranthemum_frutescens","Lucilia_sericata",8,0.811594349983642,0.163505430449789,0.00806709748924294,"Argyranthemum_frutescens_Lucilia_sericata"
"31","Argyranthemum_frutescens","Malthinus_mutabilis",6,0.810405715895885,0.0399465928361555,4.98289386582785e-05,"Argyranthemum_frutescens_Malthinus_mutabilis"
"32","Argyranthemum_frutescens","Meligethes_cf_canariensis",5,0.892772544563346,0.0924961259505266,0.00210324000151422,"Argyranthemum_frutescens_Meligethes_cf_canariensis"
"33","Argyranthemum_frutescens","Monomorium_subopacum",7,0.761342807241493,0.0398477565878106,3.90660921320153e-05,"Argyranthemum_frutescens_Monomorium_subopacum"
"34","Argyranthemum_frutescens","Mordellistena_cf_canariensis",5,0.828046394924187,0.080929165421417,0.00324277367746167,"Argyranthemum_frutescens_Mordellistena_cf_canariensis"
"35","Argyranthemum_frutescens","Musca_domestica",28,0.805048374561441,0.0992136506956742,2.01259590701379e-11,"Argyranthemum_frutescens_Musca_domestica"
"36","Argyranthemum_frutescens","Neodryophilus_cryptophagoides",7,0.752507411449652,0.091012253396187,0.00440681565530568,"Argyranthemum_frutescens_Neodryophilus_cryptophagoides"
"37","Argyranthemum_frutescens","Nomioides_fortunatus",6,0.782558687340305,0.113974131815816,0.0111429418527214,"Argyranthemum_frutescens_Nomioides_fortunatus"
"38","Argyranthemum_frutescens","Phthiria_simonyi",12,0.818346641404049,0.104163414110269,1.62037439266328e-05,"Argyranthemum_frutescens_Phthiria_simonyi"
"39","Argyranthemum_frutescens","Phyto_discrepans",7,0.805011077769841,0.0726613702015135,0.00029815137590242,"Argyranthemum_frutescens_Phyto_discrepans"
"40","Argyranthemum_frutescens","Platypalpus_sp",11,0.69339134525712,0.0829787238750839,0.00389229508941606,"Argyranthemum_frutescens_Platypalpus_sp"
"41","Argyranthemum_frutescens","Sarcophagidae_sp_5",6,0.746864870623419,0.0954753703469103,0.0130507265614997,"Argyranthemum_frutescens_Sarcophagidae_sp_5"
"42","Argyranthemum_frutescens","Sarcophagidae_sp_8",16,0.79763704975362,0.0768214856938869,3.4228668804519e-08,"Argyranthemum_frutescens_Sarcophagidae_sp_8"
"43","Argyranthemum_frutescens","Sciaridae_sp",18,0.808305620279531,0.102310248604911,1.26431847598468e-07,"Argyranthemum_frutescens_Sciaridae_sp"
"44","Argyranthemum_frutescens","Sciaridae_sp_1",9,0.879115570038861,0.0884521489753995,1.27603100117978e-05,"Argyranthemum_frutescens_Sciaridae_sp_1"
"45","Argyranthemum_frutescens","Sibinia_sericea",7,0.819659758465837,0.127380088226937,0.00384097135715646,"Argyranthemum_frutescens_Sibinia_sericea"
"46","Argyranthemum_frutescens","Synthesomyia_nudiseta",14,0.779775031066381,0.122179102980869,0.000101198429266074,"Argyranthemum_frutescens_Synthesomyia_nudiseta"
"47","Argyranthemum_frutescens","Tethina_marmorata",9,0.756954564806954,0.104144680697492,0.00194670573751864,"Argyranthemum_frutescens_Tethina_marmorata"
"48","Argyranthemum_frutescens","Thomisus_cf_onustus",6,0.752935842908247,0.109341446790045,0.0187142782081753,"Argyranthemum_frutescens_Thomisus_cf_onustus"
"49","Argyranthemum_frutescens","Torymoides_lindbergi",15,0.835854871821458,0.0871097392208632,5.17127776196841e-08,"Argyranthemum_frutescens_Torymoides_lindbergi"
"50","Argyranthemum_frutescens","Urelliosoma_guimari",20,0.749757281244304,0.0940758517918247,9.05866451995959e-07,"Argyranthemum_frutescens_Urelliosoma_guimari"
"51","Ceballosia_fruticosa","Anthophora_alluaudi",10,0.729469443719236,0.0881059209134223,0.00120742416861204,"Ceballosia_fruticosa_Anthophora_alluaudi"
"52","Ceballosia_fruticosa","Themnothorax_hesperius",5,0.658743801428737,0.0420462719402834,0.0353875153371794,"Ceballosia_fruticosa_Themnothorax_hesperius"
"53","Ceballosia_fruticosa","Thysanoptera_sp_1",6,0.995848431241112,0.00242274710051515,1.84838509296648e-12,"Ceballosia_fruticosa_Thysanoptera_sp_1"
"54","Ceballosia_fruticosa","Thysanoptera_sp_2",11,0.935828965944142,0.0975438360376664,4.65367312524164e-07,"Ceballosia_fruticosa_Thysanoptera_sp_2"
"55","Ceballosia_fruticosa","Thysanoptera_sp_7",5,0.992154906040309,0.00436484931171342,3.68286600083079e-09,"Ceballosia_fruticosa_Thysanoptera_sp_7"
"56","Euphorbia_balsamifera_f","Alliophleps_elliptica",12,0.776170790508078,0.0992475802266674,7.2175883165577e-05,"Euphorbia_balsamifera_f_Alliophleps_elliptica"
"57","Euphorbia_balsamifera_f","Amegilla_quadrifasciata",48,0.760191385036748,0.086493845218527,5.72948411077767e-17,"Euphorbia_balsamifera_f_Amegilla_quadrifasciata"
"58","Euphorbia_balsamifera_f","Anaspis_cf_eversi",24,0.818536994429113,0.1144090304374,2.63461487726472e-09,"Euphorbia_balsamifera_f_Anaspis_cf_eversi"
"59","Euphorbia_balsamifera_f","Anaspis_proteus",106,0.946919710033808,0.0835309334006959,3.03986800600343e-68,"Euphorbia_balsamifera_f_Anaspis_proteus"
"60","Euphorbia_balsamifera_f","Andrena_vulcana",37,0.783635277570116,0.127632500159808,1.92939920047815e-10,"Euphorbia_balsamifera_f_Andrena_vulcana"
"61","Euphorbia_balsamifera_f","Andrena_wollastoni",8,0.722971448791126,0.0986647415717068,0.00965953254289795,"Euphorbia_balsamifera_f_Andrena_wollastoni"
"62","Euphorbia_balsamifera_f","Anthophora_alluaudi",84,0.892969314363686,0.107475044603327,2.25855420657255e-40,"Euphorbia_balsamifera_f_Anthophora_alluaudi"
"63","Euphorbia_balsamifera_f","Anthophora_orotavae",33,0.735940940802111,0.0726593490992292,3.77316717182856e-12,"Euphorbia_balsamifera_f_Anthophora_orotavae"
"64","Euphorbia_balsamifera_f","Aprostocetus_occidentalis",15,0.654873515792926,0.0409416020630092,0.000136841752978498,"Euphorbia_balsamifera_f_Aprostocetus_occidentalis"
"65","Euphorbia_balsamifera_f","Asteia_caesia",24,0.789735187976598,0.0799449659124898,4.14066998429424e-11,"Euphorbia_balsamifera_f_Asteia_caesia"
"66","Euphorbia_balsamifera_f","Attagenus_wollastoni",32,0.785197704602567,0.102564554060575,1.92622449017365e-11,"Euphorbia_balsamifera_f_Attagenus_wollastoni"
"67","Euphorbia_balsamifera_f","Attalus_chrysanthemi",12,0.6988467596487,0.0988060553397059,0.00528142899641294,"Euphorbia_balsamifera_f_Attalus_chrysanthemi"
"68","Euphorbia_balsamifera_f","Attalus_obscurus",40,0.924737329620033,0.0636514521981431,9.64134897121052e-30,"Euphorbia_balsamifera_f_Attalus_obscurus"
"69","Euphorbia_balsamifera_f","Attalus_olivensis",22,0.956382067336109,0.0467424343789492,2.66801270500724e-20,"Euphorbia_balsamifera_f_Attalus_olivensis"
"70","Euphorbia_balsamifera_f","Attalus_pallipes",6,0.68079781676536,0.0697146173270681,0.0362929244559262,"Euphorbia_balsamifera_f_Attalus_pallipes"
"71","Euphorbia_balsamifera_f","Bassus_sp",8,0.82099893037428,0.0780331029543269,9.03933619740072e-05,"Euphorbia_balsamifera_f_Bassus_sp"
"72","Euphorbia_balsamifera_f","Bombylius_pintuarius",15,0.752906363745852,0.077828763651969,2.44163485772422e-06,"Euphorbia_balsamifera_f_Bombylius_pintuarius"
"73","Euphorbia_balsamifera_f","Bracon_sp",16,0.688216083152663,0.0563843566764296,1.53293657182368e-05,"Euphorbia_balsamifera_f_Bracon_sp"
"74","Euphorbia_balsamifera_f","Campiglossa_martii",19,0.758957221770662,0.0917881163014004,5.54711642282139e-07,"Euphorbia_balsamifera_f_Campiglossa_martii"
"75","Euphorbia_balsamifera_f","Camponotus_cfr_feae",8,0.751968953923468,0.14468329063244,0.0207825247511046,"Euphorbia_balsamifera_f_Camponotus_cfr_feae"
"76","Euphorbia_balsamifera_f","Cephalodromia_sp",9,0.771673825490495,0.0852389752744737,0.000308609362396181,"Euphorbia_balsamifera_f_Cephalodromia_sp"
"77","Euphorbia_balsamifera_f","Chalicodoma_canescens",10,0.691375747379997,0.0925087741001137,0.0122484055737856,"Euphorbia_balsamifera_f_Chalicodoma_canescens"
"78","Euphorbia_balsamifera_f","Chalicodoma_sicula",18,0.804748095788708,0.0958166139851192,6.38696441872146e-08,"Euphorbia_balsamifera_f_Chalicodoma_sicula"
"79","Euphorbia_balsamifera_f","Chloropidae_sp",6,0.678754220591526,0.0512970535466879,0.0131494146880832,"Euphorbia_balsamifera_f_Chloropidae_sp"
"80","Euphorbia_balsamifera_f","Chloropidae_sp_1",10,0.694206877520059,0.145075992336677,0.0702190944422084,"Euphorbia_balsamifera_f_Chloropidae_sp_1"
"81","Euphorbia_balsamifera_f","Chloropidae_sp_2",14,0.833328458706433,0.0751418120256317,3.07588090673282e-08,"Euphorbia_balsamifera_f_Chloropidae_sp_2"
"82","Euphorbia_balsamifera_f","Chloropidae_sp_5",8,0.689319966223787,0.108425206197222,0.0526108392655548,"Euphorbia_balsamifera_f_Chloropidae_sp_5"
"83","Euphorbia_balsamifera_f","Chloropidae_sp_6",8,0.617376828342696,0.00764732149631204,0.000357992651550759,"Euphorbia_balsamifera_f_Chloropidae_sp_6"
"84","Euphorbia_balsamifera_f","Coccinella_miranda",22,0.799908367113557,0.102927048923504,9.65769173032243e-09,"Euphorbia_balsamifera_f_Coccinella_miranda"
"85","Euphorbia_balsamifera_f","Crematogaster_alluaudi",12,0.72208597110162,0.114071987373668,0.00345635991913295,"Euphorbia_balsamifera_f_Crematogaster_alluaudi"
"86","Euphorbia_balsamifera_f","Cryptocephalus_gounellei",5,0.682484401582824,0.0458966791808992,0.0158827531787835,"Euphorbia_balsamifera_f_Cryptocephalus_gounellei"
"87","Euphorbia_balsamifera_f","Cryptocephalus_nubigena",17,0.759143696568,0.0818620102797993,5.4077310484347e-07,"Euphorbia_balsamifera_f_Cryptocephalus_nubigena"
"88","Euphorbia_balsamifera_f","Dasytes_cf_subaenescens",10,0.779516144512521,0.0899465172040445,0.000139104681799064,"Euphorbia_balsamifera_f_Dasytes_cf_subaenescens"
"89","Euphorbia_balsamifera_f","Dasytes_subaenescens",29,0.758710433245604,0.106258731917601,9.28632439709398e-09,"Euphorbia_balsamifera_f_Dasytes_subaenescens"
"90","Euphorbia_balsamifera_f","Diglyphus_chabrias",19,0.775259323588467,0.0907024273086341,1.16866587122874e-07,"Euphorbia_balsamifera_f_Diglyphus_chabrias"
"91","Euphorbia_balsamifera_f","Dinarmoides_spilopterus",28,0.739503746894071,0.104351744411278,1.32069768752404e-07,"Euphorbia_balsamifera_f_Dinarmoides_spilopterus"
"92","Euphorbia_balsamifera_f","Eristalinus_aeneus",6,0.658059203135989,0.068746273207939,0.0933938870162788,"Euphorbia_balsamifera_f_Eristalinus_aeneus"
"93","Euphorbia_balsamifera_f","Eristalinus_taeniops",24,0.709085075706055,0.0703201759858468,1.02317415821294e-07,"Euphorbia_balsamifera_f_Eristalinus_taeniops"
"94","Euphorbia_balsamifera_f","Eristalis_tenax",13,0.689229533653702,0.0619039006854389,0.000222957201898093,"Euphorbia_balsamifera_f_Eristalis_tenax"
"95","Euphorbia_balsamifera_f","Eucera_gracilipes",27,0.751758065470214,0.0898523894886021,2.98516584995723e-09,"Euphorbia_balsamifera_f_Eucera_gracilipes"
"96","Euphorbia_balsamifera_f","Euderus_sp",17,0.680213207216966,0.0573393030256253,2.88251968137672e-05,"Euphorbia_balsamifera_f_Euderus_sp"
"97","Euphorbia_balsamifera_f","Eumerus_nivariae",14,0.849670588623834,0.080743722683456,3.23421910569733e-08,"Euphorbia_balsamifera_f_Eumerus_nivariae"
"98","Euphorbia_balsamifera_f","Eupelmus_sp",6,0.732738767198475,0.0244303491120239,4.28220721302984e-05,"Euphorbia_balsamifera_f_Eupelmus_sp"
"99","Euphorbia_balsamifera_f","Eurytoma_sp_1",16,0.734881658221366,0.0971451186914275,5.52067183883212e-05,"Euphorbia_balsamifera_f_Eurytoma_sp_1"
"100","Euphorbia_balsamifera_f","Exhyalanthrax_canarionae",18,0.727553417357004,0.0928290767564623,2.00968796229963e-05,"Euphorbia_balsamifera_f_Exhyalanthrax_canarionae"
"101","Euphorbia_balsamifera_f","Gasteruption_sp",13,0.760292347333523,0.100263628357637,8.96118116489658e-05,"Euphorbia_balsamifera_f_Gasteruption_sp"
"102","Euphorbia_balsamifera_f","Geometridae_sp_2",13,0.722201794385637,0.0936815840852435,0.000511476170988969,"Euphorbia_balsamifera_f_Geometridae_sp_2"
"103","Euphorbia_balsamifera_f","Goniozus_sp",8,0.708724328746744,0.116519593162854,0.0334622038547841,"Euphorbia_balsamifera_f_Goniozus_sp"
"104","Euphorbia_balsamifera_f","Hylaeus_ater",9,0.801978898221021,0.082172981614514,7.81233981527958e-05,"Euphorbia_balsamifera_f_Hylaeus_ater"
"105","Euphorbia_balsamifera_f","Hylaeus_hohmanni",24,0.772232336513617,0.115010847742644,1.83326831484202e-07,"Euphorbia_balsamifera_f_Hylaeus_hohmanni"
"106","Euphorbia_balsamifera_f","Lasioglossum_loetum",42,0.839215310661621,0.121315927524879,6.92656932365598e-16,"Euphorbia_balsamifera_f_Lasioglossum_loetum"
"107","Euphorbia_balsamifera_f","Leptochilus_cruentatus",11,0.702863918695713,0.0511183778596012,5.54137011269608e-05,"Euphorbia_balsamifera_f_Leptochilus_cruentatus"
"108","Euphorbia_balsamifera_f","Leptochilus_eatoni",10,0.645526432151674,0.0261896459292704,0.000381613326066495,"Euphorbia_balsamifera_f_Leptochilus_eatoni"
"109","Euphorbia_balsamifera_f","Leptochilus_fortunatus",20,0.875439892782875,0.0772334262188002,1.8617602148766e-12,"Euphorbia_balsamifera_f_Leptochilus_fortunatus"
"110","Euphorbia_balsamifera_f","Macroglossum_stellatarum",12,0.756377767035018,0.0956109813992141,0.000145376533488524,"Euphorbia_balsamifera_f_Macroglossum_stellatarum"
"111","Euphorbia_balsamifera_f","Malthinus_mutabilis",15,0.646735727382079,0.0563678297458271,0.00627947529703896,"Euphorbia_balsamifera_f_Malthinus_mutabilis"
"112","Euphorbia_balsamifera_f","Megachile_canariensis",9,0.684259012229933,0.0749710485545043,0.00976150529999462,"Euphorbia_balsamifera_f_Megachile_canariensis"
"113","Euphorbia_balsamifera_f","Melecta_curvispina",10,0.7466987498021,0.0796080181049388,0.000250752461177863,"Euphorbia_balsamifera_f_Melecta_curvispina"
"114","Euphorbia_balsamifera_f","Meligethes_canariensis",9,0.77294111145752,0.121141516129488,0.00267738151596534,"Euphorbia_balsamifera_f_Meligethes_canariensis"
"115","Euphorbia_balsamifera_f","Minotetrastichus_sp",7,0.712303659977959,0.0621832192043439,0.00306830993515254,"Euphorbia_balsamifera_f_Minotetrastichus_sp"
"116","Euphorbia_balsamifera_f","Myathropa_florea",7,0.722103160403985,0.105004411292813,0.0217579818959633,"Euphorbia_balsamifera_f_Myathropa_florea"
"117","Euphorbia_balsamifera_f","Myopites_nigrescens",11,0.906234750558281,0.108011043471807,2.78527037064567e-06,"Euphorbia_balsamifera_f_Myopites_nigrescens"
"118","Euphorbia_balsamifera_f","Neodryophilus_cryptophagoides",8,0.726751052118911,0.0839556734322229,0.00369984023908602,"Euphorbia_balsamifera_f_Neodryophilus_cryptophagoides"
"119","Euphorbia_balsamifera_f","Oscinella_sp_2",7,0.673074312892291,0.04631513125029,0.00585001855171743,"Euphorbia_balsamifera_f_Oscinella_sp_2"
"120","Euphorbia_balsamifera_f","Oscinimorpha_sp",10,0.731398310345742,0.14365758193702,0.0178139392421672,"Euphorbia_balsamifera_f_Oscinimorpha_sp"
"121","Euphorbia_balsamifera_f","Osmia_canaria",6,0.783028105173738,0.134693466245245,0.0208134766574828,"Euphorbia_balsamifera_f_Osmia_canaria"
"122","Euphorbia_balsamifera_f","Osmia_latreillei",13,0.755424611966225,0.092136588597849,5.48277949302795e-05,"Euphorbia_balsamifera_f_Osmia_latreillei"
"123","Euphorbia_balsamifera_f","Phalacrus_coruscus",15,0.763756791428228,0.110978770539517,5.34421738807918e-05,"Euphorbia_balsamifera_f_Phalacrus_coruscus"
"124","Euphorbia_balsamifera_f","Phthiria_simonyi",19,0.765510569574472,0.102960582764132,1.53289125737928e-06,"Euphorbia_balsamifera_f_Phthiria_simonyi"
"125","Euphorbia_balsamifera_f","Physiphora_alceae",8,0.717145047711283,0.0878503248279385,0.0069683454814852,"Euphorbia_balsamifera_f_Physiphora_alceae"
"126","Euphorbia_balsamifera_f","Phyto_discrepans",7,0.651201108652125,0.039709085129599,0.0142932013567078,"Euphorbia_balsamifera_f_Phyto_discrepans"
"127","Euphorbia_balsamifera_f","Pieris_rapae",19,0.77688874689809,0.101532091277667,5.10344322270548e-07,"Euphorbia_balsamifera_f_Pieris_rapae"
"128","Euphorbia_balsamifera_f","Platypalpus_sp_1",16,0.718219934253984,0.128554113038706,0.0022356387818146,"Euphorbia_balsamifera_f_Platypalpus_sp_1"
"129","Euphorbia_balsamifera_f","Pteromalus_sp_1",7,0.653580135820441,0.0365511051582724,0.00818586675414053,"Euphorbia_balsamifera_f_Pteromalus_sp_1"
"130","Euphorbia_balsamifera_f","Pteromalus_sp_2",10,0.762780548372806,0.114849197959168,0.00152795327204441,"Euphorbia_balsamifera_f_Pteromalus_sp_2"
"131","Euphorbia_balsamifera_f","Pteromalus_sp_3",9,0.689553967102211,0.0785388198801108,0.00907785027534414,"Euphorbia_balsamifera_f_Pteromalus_sp_3"
"132","Euphorbia_balsamifera_f","Pteromalus_sp_4",21,0.663509572489832,0.0429963321511096,1.39076758129552e-06,"Euphorbia_balsamifera_f_Pteromalus_sp_4"
"133","Euphorbia_balsamifera_f","Sapromyza_sp",20,0.745442915104521,0.0909127560338687,8.44670347047896e-07,"Euphorbia_balsamifera_f_Sapromyza_sp"
"134","Euphorbia_balsamifera_f","Sarcophagidae_sp_6",11,0.78554049133181,0.129613606496305,0.000782933597703438,"Euphorbia_balsamifera_f_Sarcophagidae_sp_6"
"135","Euphorbia_balsamifera_f","Sarcophagidae_sp_8",17,0.767341913811755,0.107144368064855,8.17642917697966e-06,"Euphorbia_balsamifera_f_Sarcophagidae_sp_8"
"136","Euphorbia_balsamifera_f","Scaeva_albomaculata",16,0.758750104280995,0.0896827333714955,3.74342495745763e-06,"Euphorbia_balsamifera_f_Scaeva_albomaculata"
"137","Euphorbia_balsamifera_f","Scenopinus_sp",20,0.729978204425741,0.0976795387351767,9.9673362079815e-06,"Euphorbia_balsamifera_f_Scenopinus_sp"
"138","Euphorbia_balsamifera_f","Sphaeniscus_filiolus",5,0.756571932973765,0.0777310577314188,0.0107889512329799,"Euphorbia_balsamifera_f_Sphaeniscus_filiolus"
"139","Euphorbia_balsamifera_f","Stenoselma_sp",13,0.726248623023973,0.0880186506163342,0.000232543074565246,"Euphorbia_balsamifera_f_Stenoselma_sp"
"140","Euphorbia_balsamifera_f","Stomorhina_lunata",7,0.707735874667551,0.0670060719716701,0.00535662625370487,"Euphorbia_balsamifera_f_Stomorhina_lunata"
"141","Euphorbia_balsamifera_f","Synthesomyia_nudiseta",14,0.719284590973828,0.0908756359549992,0.00028429720646002,"Euphorbia_balsamifera_f_Synthesomyia_nudiseta"
"142","Euphorbia_balsamifera_f","Syritta_pipiens",13,0.698890189140408,0.0998030511275574,0.00383422664466197,"Euphorbia_balsamifera_f_Syritta_pipiens"
"143","Euphorbia_balsamifera_f","Tethinidae_sp_3",17,0.797660081902987,0.123344207604367,6.02730034766734e-06,"Euphorbia_balsamifera_f_Tethinidae_sp_3"
"144","Euphorbia_balsamifera_f","Tetramesa_sp",21,0.69734891646397,0.0663725412655055,1.53695260434141e-06,"Euphorbia_balsamifera_f_Tetramesa_sp"
"145","Euphorbia_balsamifera_f","Themnothorax_risii",14,0.77840410795736,0.0911308296908879,5.79010039549269e-06,"Euphorbia_balsamifera_f_Themnothorax_risii"
"146","Euphorbia_balsamifera_f","Thomisus_cf_onustus",13,0.72560727496721,0.10426346839093,0.000955467346305617,"Euphorbia_balsamifera_f_Thomisus_cf_onustus"
"147","Euphorbia_balsamifera_f","Thysanoptera_sp_2",84,0.899713253838,0.128017503632814,1.28777521575148e-35,"Euphorbia_balsamifera_f_Thysanoptera_sp_2"
"148","Euphorbia_balsamifera_f","Thysanoptera_sp_3",33,0.743596159984084,0.0854120211730904,5.27657521132671e-11,"Euphorbia_balsamifera_f_Thysanoptera_sp_3"
"149","Euphorbia_balsamifera_f","Thysanoptera_sp_7",29,0.881332645432356,0.133336007883297,5.34032732457341e-12,"Euphorbia_balsamifera_f_Thysanoptera_sp_7"
"150","Euphorbia_balsamifera_f","Torymoides_lindbergi",7,0.732841791329812,0.0394368688228322,0.000111254594803861,"Euphorbia_balsamifera_f_Torymoides_lindbergi"
"151","Euphorbia_balsamifera_f","Tropinota_squalida",7,0.698409561038842,0.111682582541955,0.0585353415262856,"Euphorbia_balsamifera_f_Tropinota_squalida"
"152","Euphorbia_balsamifera_f","Urelliosoma_guimari",67,0.798121081454294,0.097947261387589,3.44066443418612e-25,"Euphorbia_balsamifera_f_Urelliosoma_guimari"
"153","Euphorbia_balsamifera_m","Agromyzidae_sp_2",6,0.877489811705359,0.0914848934956991,0.000696037533812743,"Euphorbia_balsamifera_m_Agromyzidae_sp_2"
"154","Euphorbia_balsamifera_m","Alliophleps_elliptica",13,0.87419091396268,0.113137756240142,1.50647651598227e-06,"Euphorbia_balsamifera_m_Alliophleps_elliptica"
"155","Euphorbia_balsamifera_m","Amegilla_canifrons",18,0.840002485036414,0.124457641576519,2.6858572221922e-07,"Euphorbia_balsamifera_m_Amegilla_canifrons"
"156","Euphorbia_balsamifera_m","Amegilla_quadrifasciata",53,0.925393166425702,0.0856775417615414,9.14698088535412e-33,"Euphorbia_balsamifera_m_Amegilla_quadrifasciata"
"157","Euphorbia_balsamifera_m","Ammophila_terminata",10,0.783384569432475,0.092589013525333,0.00014727801157966,"Euphorbia_balsamifera_m_Ammophila_terminata"
"158","Euphorbia_balsamifera_m","Anaspis_cf_eversi",27,0.947833176154296,0.0626404916754396,2.83374980412488e-21,"Euphorbia_balsamifera_m_Anaspis_cf_eversi"
"159","Euphorbia_balsamifera_m","Andrena_vulcana",45,0.934211007459922,0.0765122436187972,1.67167322866938e-30,"Euphorbia_balsamifera_m_Andrena_vulcana"
"160","Euphorbia_balsamifera_m","Anthophora_alluaudi",95,0.938877142619679,0.10022810134415,1.95182305625056e-53,"Euphorbia_balsamifera_m_Anthophora_alluaudi"
"161","Euphorbia_balsamifera_m","Anthophora_orotavae",35,0.91195742514197,0.108788049423097,3.64699812769383e-18,"Euphorbia_balsamifera_m_Anthophora_orotavae"
"162","Euphorbia_balsamifera_m","Aprostocetus_occidentalis",5,0.840708277495403,0.0751282791815815,0.00200935599220696,"Euphorbia_balsamifera_m_Aprostocetus_occidentalis"
"163","Euphorbia_balsamifera_m","Aprostocetus_sp_2",12,0.751044709197573,0.0637064159221667,5.08240768331074e-06,"Euphorbia_balsamifera_m_Aprostocetus_sp_2"
