emln_id,train_layer,test_layer,prop_ones_removed,amount_of_removed_1,amount_of_removed_0,prop_0_removed,k,lambda,original_links,predicted_values,node_to,node_from,removed,itr,predicted_prob_sigm,predicted_bin_sigm
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.00130385607434874,Sarcophagidae_sp.,Remijia_ferruginea,1,2,0.5003259639724078,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.387773176202235,Riodininae_sp.,Cuphea_ericoides,1,2,0.5957465220642597,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.387773176202235,Urbanus_proteus,Cuphea_ericoides,1,2,0.5957465220642597,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-1.6656332481048698e-22,Urbanus_proteus,Ouratea_floribunda,1,2,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,8.673163823612439e-33,Megachile_(Moureapis)_cf_anthidioides,Barbacenia_flava,1,2,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Campsomeris_sp._2,Vochysia_pygmaea,1,2,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.00751972216104893,Gaesischia_sp._1,Luxemburgia_villosa,1,2,0.5018799216817316,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-0.00430313448983455,Myzinum_sp.,Vochysia_pygmaea,1,2,0.49892421803755904,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0630665852150382,Xylocopa_sp._4,Palicourea_rigida,1,2,0.5157614225341904,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0196074756109923,Unidentified_Lepidoptera_sp._2,Sabicea_brasiliensis,1,2,0.5049017118638943,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0410507231794016,Coelioxys_sp.,Remijia_ferruginea,1,2,0.5102612398478065,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.123301935151041,Megachile_(Pseudocentron)_sp._1,Davilla_elliptica,1,3,0.5307864888097251,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.03190150058309,Apis_mellifera,Vellozia_nivea,1,3,0.7372843752740899,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.634170693388359,Augochloropsis_sp._1,Qualia_dichotoma,1,3,0.653434551821515,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Unidentified_Augochloropsis,Byrsonima_variabilis,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.04579356682085,Ceratina_(Crewella)_sp._2,Davilla_elliptica,1,3,0.5114463914697918,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0147312735424117,Alticini_sp._2,Davilla_elliptica,1,3,0.5036827517862178,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.238074827009105,Augochloropsis_sp._3,Lychnofora_uniflora,1,3,0.5592391662475352,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,-7.68584723115743e-64,Centris_(Hemisielaa)_tarsata,Chaemecrista_rotundata,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,6.8473025318781e-25,Augochloropsis_sp._1,Ouratea_floribunda,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.148176741986013,Papilionidae_sp.,Cuphea_ericoides,1,3,0.53697655440362,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Coleoptera_sp.,Paepalanthus_bromelioides,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,4.99788601742546e-25,Centris_(Hemisielaa)_tarsata,Ouratea_floribunda,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Campsomeris_sp._2,Ilex_sp.,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0939921970348965,Bombus_pauloensis,Aspilia_jolyana,1,3,0.5234807650038921,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.12558924951182,Dialictus_(Chloralictus)_sp._1,Qualia_dichotoma,1,3,0.7550239924630069,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0585317165032832,Paroxystoglossa_sp._1,Aspilia_jolyana,1,3,0.5146287529018445,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.00927031419858598,Bombus_pauloensis,Luxemburgia_villosa,1,3,0.5023175619523103,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Hylaeus_sp._1,Erythroxylum_suberosum,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0715903806342498,Trigona_spinipes,Kielmeyera_speciosa,1,3,0.5178899550373005,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0631907536488178,Ceratina_(Crewella)_asuncionis,Byrsonima_variabilis,1,3,0.5157924337356791,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Oxaea_sp.,Qualia_dichotoma,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.368193585111143,Trigona_spinipes,Qualia_dichotoma,1,3,0.5910224129024727,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.213201100040039,Zethus_brasiliensis_brasiliensis,Qualia_dichotoma,1,3,0.5530992928115597,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0871665987345708,Cephalotes_pusillus,Kielmeyera_speciosa,1,3,0.5217778623840315,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-0.00797584574156187,Sibinia_sp.,Byrsonima_variabilis,1,3,0.4980060491348834,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.205186470490392,Megachile_(Pseudocentron)_sp._1,Palicourea_rigida,1,3,0.5511174001242553,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,6.480381032393949e-25,Heliactin_bilophus,Ouratea_floribunda,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.177014982955772,Unidentified_Lepidoptera_sp._1,Qualia_dichotoma,1,3,0.5441385516505963,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Coleoptera_sp.,Kielmeyera_speciosa,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0680144960220246,Megachile_(Pseudocentron)_sp._1,Vochysia_pygmaea,1,3,0.5169970721794355,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0430009449907424,Trigona_spinipes,Camptosema_isopetalum,1,3,0.5107485800488883,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.240258057235884,Deopalpus_sp.,Cuphea_ericoides,1,3,0.559777242436046,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Campsomeris_sp._2,Sabicea_brasiliensis,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0272757512496414,Diptera_sp._2,Sabicea_brasiliensis,1,3,0.506818515088691,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-0.00520586178245672,Cauliognathini_sp._1,Qualia_dichotoma,1,3,0.4986985374936288,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Oxaea_sp.,Aspilia_jolyana,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0397581732464494,Riodininae_sp.,Turnera_hilaireana,1,3,0.5099382342219776,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,6.31945699848523,Apis_mellifera,Paepalanthus_bromelioides,1,3,0.9982023163428216,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-4.37972022890073e-64,Eupetomena_macroura,Chaemecrista_rotundata,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.177014982955772,Theclinae_sp._2,Qualia_dichotoma,1,3,0.5441385516505963,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.177014982955772,Megachile_(Dasymegachile)_sp.,Qualia_dichotoma,1,3,0.5441385516505963,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,1.6955663627265198e-25,Augochloropsis_sp._3,Ouratea_floribunda,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,6.22660562614884e-106,Nitidulidae_sp._2,Barbacenia_flava,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.103132693804377,Pteromalidae_sp._1,Ilex_sp.,1,3,0.5257603444889588,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,1.40140115458573,Alticini_sp._2,Paepalanthus_bromelioides,1,3,0.8024061364928488,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Oxaea_sp.,Lychnofora_uniflora,1,3,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.106187032747845,Megachile_(Pseudocentron)_sp._1,Davilla_elliptica,1,4,0.5265218418724702,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.163312894452581,Apis_mellifera,Vellozia_nivea,1,4,0.5407377205125693,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.533481463880481,Augochloropsis_sp._1,Qualia_dichotoma,1,4,0.6302947414499341,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Unidentified_Augochloropsis,Byrsonima_variabilis,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0662174374800345,Ceratina_(Crewella)_sp._2,Davilla_elliptica,1,4,0.5165483131285258,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0563801025699246,Alticini_sp._2,Davilla_elliptica,1,4,0.514091293155341,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.28671823146294,Augochloropsis_sp._3,Lychnofora_uniflora,1,4,0.5711925125040395,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,-2.50742482467613e-32,Centris_(Hemisielaa)_tarsata,Chaemecrista_rotundata,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.9542722750528402e-24,Augochloropsis_sp._1,Ouratea_floribunda,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.2319236038977,Papilionidae_sp.,Cuphea_ericoides,1,4,0.5577223989093126,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Coleoptera_sp.,Paepalanthus_bromelioides,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,5.4632510980664604e-24,Centris_(Hemisielaa)_tarsata,Ouratea_floribunda,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Campsomeris_sp._2,Ilex_sp.,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.124436269156443,Bombus_pauloensis,Aspilia_jolyana,1,4,0.5310689872846032,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.899784008533448,Dialictus_(Chloralictus)_sp._1,Qualia_dichotoma,1,4,0.7109051142899381,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0871811614466332,Paroxystoglossa_sp._1,Aspilia_jolyana,1,4,0.52178149615416,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.00997851123247955,Bombus_pauloensis,Luxemburgia_villosa,1,4,0.5024946071090091,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Hylaeus_sp._1,Erythroxylum_suberosum,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0923684472125898,Trigona_spinipes,Kielmeyera_speciosa,1,4,0.5230757074422253,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0593356807694442,Ceratina_(Crewella)_asuncionis,Byrsonima_variabilis,1,4,0.5148295695470809,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Oxaea_sp.,Qualia_dichotoma,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.296058833738385,Trigona_spinipes,Qualia_dichotoma,1,4,0.5734787844589477,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.194402096028859,Zethus_brasiliensis_brasiliensis,Qualia_dichotoma,1,4,0.5484480402916346,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0786865187395154,Xylocopa_sp._2,Kielmeyera_speciosa,1,4,0.5196614861121768,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0148823624992275,Xylocopa_sp._4,Remijia_ferruginea,1,4,0.5037205219551655,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,3.42250601389123e-32,Heliactin_bilophus,Barbacenia_flava,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.291336149562744,Alticini_sp._2,Lychnofora_uniflora,1,4,0.5723232129539219,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,6.71353566256892e-33,Junonia_sp.,Barbacenia_flava,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0139749495799218,Eumolpini_sp._4,Aspilia_jolyana,1,4,0.5034936805357431,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Unidentified_Augochloropsis,Lychnofora_uniflora,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.182525283752694,Coelioxys_sp.,Byrsonima_variabilis,1,4,0.5455050558028454,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0186255139886905,Paroxystoglossa_sp._1,Sabicea_brasiliensis,1,4,0.5046562438899089,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.034820632673081,Gaesischia_sp._1,Vellozia_resinosa,1,4,0.5087042787082894,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0148823624992275,Unidentified_Lepidoptera_sp._1,Remijia_ferruginea,1,4,0.5037205219551655,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-1.1708871615938801e-24,Eumolpini_sp._4,Ouratea_floribunda,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-2.25525734088026e-33,Polybia_ignobilis,Chaemecrista_rotundata,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-1.7684089383195298e-33,Braconidae_sp._3,Chaemecrista_rotundata,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.00526057873319862,Brachiacantha_sp.,Ilex_sp.,1,4,0.5013151416503994,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,4.0886328807587795e-25,Braconidae_sp._3,Ouratea_floribunda,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Coleoptera_sp.,Barbacenia_flava,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Coleoptera_sp.,Turnera_hilaireana,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,2.76229000969304e-34,Ceratina_(Rhysoceratina)_volitans,Sabicea_brasiliensis,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.034820632673081,Unidentified_Lepidoptera_sp._2,Vellozia_resinosa,1,4,0.5087042787082894,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-3.15253434674757,Centris_(Hemisielaa)_tarsata,Paepalanthus_bromelioides,1,4,0.04099153393964906,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-7.54699839256771e-25,Madopterini_sp.,Ouratea_floribunda,1,4,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-0.292923664905627,Papilionidae_sp.,Paepalanthus_bromelioides,1,4,0.4272882566333431,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.113037676274169,Megachile_(Pseudocentron)_sp._1,Davilla_elliptica,1,5,0.5282293670347786,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.156276851806909,Apis_mellifera,Vellozia_nivea,1,5,0.5389898928259642,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.243337069434783,Augochloropsis_sp._1,Qualia_dichotoma,1,5,0.5605358529685855,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Unidentified_Augochloropsis,Byrsonima_variabilis,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0696701967095052,Ceratina_(Crewella)_sp._2,Davilla_elliptica,1,5,0.5174105072892463,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0441438090943315,Alticini_sp._2,Davilla_elliptica,1,5,0.511034160498239,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.296124220011697,Augochloropsis_sp._3,Lychnofora_uniflora,1,5,0.5734947779213241,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,8.902128593169828e-95,Centris_(Hemisielaa)_tarsata,Chaemecrista_rotundata,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,7.82171797839914e-26,Augochloropsis_sp._1,Ouratea_floribunda,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.150660613811648,Papilionidae_sp.,Cuphea_ericoides,1,5,0.5375940692144403,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Coleoptera_sp.,Paepalanthus_bromelioides,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,5.87147506283322e-26,Centris_(Hemisielaa)_tarsata,Ouratea_floribunda,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Campsomeris_sp._2,Ilex_sp.,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.132648081726525,Bombus_pauloensis,Aspilia_jolyana,1,5,0.5331134806064051,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.04087418683029,Dialictus_(Chloralictus)_sp._1,Qualia_dichotoma,1,5,0.7390186458002413,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0895282335570709,Paroxystoglossa_sp._1,Aspilia_jolyana,1,5,0.5223671204444004,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0103741106801133,Bombus_pauloensis,Luxemburgia_villosa,1,5,0.5025935044101885,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Hylaeus_sp._1,Erythroxylum_suberosum,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,-0.0127234948883966,Trigona_spinipes,Kielmeyera_speciosa,1,5,0.49681916918913355,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0546453553422964,Ceratina_(Crewella)_asuncionis,Byrsonima_variabilis,1,5,0.5136579403231627,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Oxaea_sp.,Qualia_dichotoma,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.413258710019348,Trigona_spinipes,Qualia_dichotoma,1,5,0.6018689983754798,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.21945613227042,Zethus_brasiliensis_brasiliensis,Qualia_dichotoma,1,5,0.5546448961948472,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.101705190945669,Polistes_satan,Cuphea_ericoides,1,5,0.5254044030299592,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.111949615327135,Cauliognathini_sp._1,Qualia_dichotoma,1,5,0.527958210568809,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0770620676442217,Vanessa_sp.,Palicourea_rigida,1,5,0.5192559884469005,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0350094191636818,Polistes_satan,Turnera_hilaireana,1,5,0.5087514609499593,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0504871317443912,Xylocopa_big,Davilla_elliptica,1,5,0.5126191025943374,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Campsomeris_sp._2,Byrsonima_variabilis,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0953963377299789,Xylocopa_big,Aspilia_jolyana,1,5,0.5238310144044772,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0980755606321415,Vanessa_sp.,Turnera_hilaireana,1,5,0.5244992554871317,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0596071890909449,Melipona_sp._1,Davilla_elliptica,1,5,0.5148973866449239,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.038986995349964,Papilionidae_sp.,Vellozia_nivea,1,5,0.5097455144484584,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0345716958719307,Melipona_sp._1,Sabicea_brasiliensis,1,5,0.508642063234078,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,-4.86788810513193,Augochloropsis_sp._1,Paepalanthus_bromelioides,1,5,0.007630909206730331,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0471137790019131,Xylocopa_big,Vellozia_resinosa,1,5,0.5117762665081446,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.032534121700623,Ceratina_(Crewella)_asuncionis,Vellozia_nivea,1,5,0.5081328130768827,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0175918413251231,Braconidae_sp._3,Ilex_sp.,1,5,0.5043978469140028,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,2.65625720222343e-26,Junonia_sp.,Ouratea_floribunda,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0141914888783158,Ceratina_(Crewella)_asuncionis,Camptosema_isopetalum,1,5,0.5035478126761419,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.313099391480552,Theclinae_sp._2,Cuphea_ericoides,1,5,0.5776416065941565,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0902086635159533,Nitidulidae_sp._2,Qualia_dichotoma,1,5,0.5225368849328857,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0522950097817203,Deopalpus_sp.,Vellozia_resinosa,1,5,0.5130707737866502,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,4.1996882894373796e-26,Tapinotaspidini_sp._1,Ouratea_floribunda,1,5,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0603551454363053,Alticini_sp._1,Turnera_hilaireana,1,5,0.5150842076453397,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0219104307811441,Junonia_sp.,Sabicea_brasiliensis,1,5,0.5054773885709248,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.123148372610519,Megachile_(Pseudocentron)_sp._1,Davilla_elliptica,1,6,0.5307482435416474,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.892387583767609,Apis_mellifera,Vellozia_nivea,1,6,0.7093826401929282,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.605929213100067,Augochloropsis_sp._1,Qualia_dichotoma,1,6,0.647011642265592,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Unidentified_Augochloropsis,Byrsonima_variabilis,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0473036375982036,Ceratina_(Crewella)_sp._2,Davilla_elliptica,1,6,0.511823704721335,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0155908356172849,Alticini_sp._2,Davilla_elliptica,1,6,0.5038976299535487,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.239031328553199,Augochloropsis_sp._3,Lychnofora_uniflora,1,6,0.5594749216265219,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.9265902365462098e-78,Centris_(Hemisielaa)_tarsata,Chaemecrista_rotundata,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.3414530457153e-24,Augochloropsis_sp._1,Ouratea_floribunda,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.154142726764183,Papilionidae_sp.,Cuphea_ericoides,1,6,0.5384595619600513,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Coleoptera_sp.,Paepalanthus_bromelioides,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,9.99609469684804e-25,Centris_(Hemisielaa)_tarsata,Ouratea_floribunda,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Campsomeris_sp._2,Ilex_sp.,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0962871782071213,Bombus_pauloensis,Aspilia_jolyana,1,6,0.5240532138681834,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,1.08371354456892,Dialictus_(Chloralictus)_sp._1,Qualia_dichotoma,1,6,0.7471960936763707,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0599947738730591,Paroxystoglossa_sp._1,Aspilia_jolyana,1,6,0.5149941962627459,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0096600612182335,Bombus_pauloensis,Luxemburgia_villosa,1,6,0.5024149965246121,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Hylaeus_sp._1,Erythroxylum_suberosum,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.0636259371114874,Trigona_spinipes,Kielmeyera_speciosa,1,6,0.5159011203174964,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.065088787186633107,Ceratina_(Crewella)_asuncionis,Byrsonima_variabilis,1,6,0.516266454397869,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0,Oxaea_sp.,Qualia_dichotoma,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.344714965459862,Trigona_spinipes,Qualia_dichotoma,1,6,0.5853353878357571,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,1,0.197378271621107,Zethus_brasiliensis_brasiliensis,Qualia_dichotoma,1,6,0.5491849916679262,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0176082349686307,Riodininae_sp.,Sabicea_brasiliensis,1,6,0.5044019450075137,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.648935545263369,Diptera_sp._3,Paepalanthus_bromelioides,1,6,0.656770550157239,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.00950660704346259,Megachile_cf_(Dactylomegachile)_sp.,Luxemburgia_villosa,1,6,0.5023766338617545,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0383019263202584,Augochloropsis_sp._3,Vellozia_resinosa,1,6,0.509574311119181,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.0319360516805706,Xylocopa_sp._4,Agarista_sp.,1,6,0.5079833344071973,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Oxaea_sp.,Ouratea_floribunda,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0,Coleoptera_sp.,Ilex_sp.,1,6,0.5,0
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.00643361464752912,Gaesischia_sp._2,Luxemburgia_villosa,1,6,0.5016083981140657,1
25,1,4,0.2,23,23,0.0158730158730159,2,0.1,0,0.119814269620916,Parisoschoenus_sp.,Turnera_hilaireana,1,6,0.5299177856694325,1
