emln_id,train_layer,test_layer,specificity,precision,recall,f1_score,balanced_accuracy,mcc,train_layer_name,test_layer_name,diagonal
60,12,12,0.32,0.4364524364524365,0.52,0.47248828593222186,0.42,-0.1681403478099475,El Hierro site 1,El Hierro site 1,TRUE
60,12,13,0.1875,0.490910176779742,0.78125,0.602627047748999,0.484375,-0.04397337394290963,El Hierro site 1,La Gomera site 2,FALSE
60,12,14,0.36923076923076925,0.4646285822021116,0.5384615384615384,0.49770507908438943,0.45384615384615384,-0.09612665340840737,El Hierro site 1,La Gomera site 1,FALSE
60,13,1,0.35,0.45736714996389916,0.5357142857142857,0.4914163936155692,0.44285714285714284,-0.12080858197166408,La Gomera site 2,Tenerife Teno site 1,FALSE
60,13,2,0.22105263157894736,0.49472092608911294,0.7631578947368421,0.5994177870973304,0.4921052631578947,-0.023495381461575312,La Gomera site 2,Tenerife Teno site 2,FALSE
60,13,3,0.27368421052631575,0.3960481837003576,0.4684210526315789,0.4281496836318164,0.37105263157894736,-0.2668876129848369,La Gomera site 2,Tenerife South site 2,FALSE
60,13,4,0.16428571428571428,0.5184814814814814,0.8928571428571429,0.65499386043145,0.5285714285714286,0.06474960205887507,La Gomera site 2,Tenerife South site 1,FALSE
60,13,5,0.39090909090909093,0.4985628342245989,0.5818181818181818,0.5336399912486869,0.48636363636363633,-0.03669883952821476,La Gomera site 2,Gran Canaria site 2,FALSE
60,13,6,0.21333333333333332,0.47449491812535294,0.7066666666666667,0.5670248559722244,0.45999999999999996,-0.10015717536713867,La Gomera site 2,Gran Canaria site 1,FALSE
60,13,7,0.5545454545454546,0.5508369408369408,0.5272727272727272,0.5364076792772444,0.5409090909090909,0.08225603600780576,La Gomera site 2,Fuerteventura site 2,FALSE
60,13,8,0.5636363636363636,0.5752813852813853,0.5636363636363636,0.5664185760844799,0.5636363636363636,0.1283671347498072,La Gomera site 2,Fuerteventura site 1,FALSE
60,13,9,0.3923076923076923,0.2763994338994339,0.2230769230769231,0.2451696516044342,0.3076923076923077,-0.39099988760269416,La Gomera site 2,Western Sahara site 2,FALSE
60,13,10,0.5636363636363636,0.17785714285714285,0.09090909090909091,0.1194607843137255,0.32727272727272727,-0.3900484301393857,La Gomera site 2,Western Sahara site 1,FALSE
60,13,11,0.2909090909090909,0.28575757575757577,0.2818181818181818,0.28319028797289664,0.2863636363636364,-0.4286422146315097,La Gomera site 2,El Hierro site 2,FALSE
60,13,12,0.3,0.3245454545454545,0.33,0.32589352168299535,0.315,-0.3723045740764702,La Gomera site 2,El Hierro site 1,FALSE
60,13,13,0.4375,0.44050465057818,0.43125,0.4341440074698434,0.434375,-0.13268704647477983,La Gomera site 2,La Gomera site 2,TRUE
60,13,14,0.19230769230769232,0.5091857360793287,0.8307692307692308,0.6304004873857815,0.5115384615384616,0.012035718596412129,La Gomera site 2,La Gomera site 1,FALSE
60,14,1,0.21428571428571427,0.4522069006508366,0.6428571428571429,0.5301063840769723,0.4285714285714286,-0.1668421913576283,La Gomera site 1,Tenerife Teno site 1,FALSE
60,14,2,0.3736842105263158,0.4813447204968944,0.5789473684210527,0.525384625773168,0.47631578947368425,-0.04917843426121513,La Gomera site 1,Tenerife Teno site 2,FALSE
60,14,3,0.31052631578947365,0.44481259320389754,0.5473684210526316,0.4901749813179195,0.4289473684210526,-0.14923842023386877,La Gomera site 1,Tenerife South site 2,FALSE
60,14,4,0.2357142857142857,0.47684294728917154,0.6928571428571428,0.5640127656304127,0.4642857142857143,-0.08529622039905878,La Gomera site 1,Tenerife South site 1,FALSE
60,14,5,0.45454545454545453,0.4830863580863581,0.5,0.48965725578769054,0.47727272727272724,-0.04655473968389878,La Gomera site 1,Gran Canaria site 2,FALSE
60,14,6,0.2733333333333333,0.505157331735135,0.7266666666666666,0.5942628458572731,0.5,-0.014796008605615824,La Gomera site 1,Gran Canaria site 1,FALSE
60,14,7,0.6727272727272727,0.6083513708513708,0.45454545454545453,0.5146736289689581,0.5636363636363636,0.13869573812864197,La Gomera site 1,Fuerteventura site 2,FALSE
60,14,8,0.5818181818181818,0.5445598845598846,0.4727272727272727,0.5021418830343315,0.5272727272727272,0.05813663457798102,La Gomera site 1,Fuerteventura site 1,FALSE
60,14,9,0.4230769230769231,0.4019609557109557,0.3769230769230769,0.38704765748993636,0.4,-0.2024003409955327,La Gomera site 1,Western Sahara site 2,FALSE
60,14,10,0.38181818181818183,0.37652680652680653,0.36363636363636365,0.3683804372591558,0.37272727272727274,-0.255845128254823,La Gomera site 1,Western Sahara site 1,FALSE
60,14,11,0.24545454545454545,0.4252597402597403,0.5454545454545454,0.47622364109320625,0.39545454545454545,-0.22746320505661022,La Gomera site 1,El Hierro site 2,FALSE
60,14,12,0.26,0.5514915966386554,0.9,0.6830805860805861,0.5800000000000001,0.19829859839997652,La Gomera site 1,El Hierro site 1,FALSE
60,14,13,0.36875,0.4938163144045497,0.60625,0.5425958184472116,0.4875,-0.029129961447128334,La Gomera site 1,La Gomera site 2,FALSE
60,14,14,0.34615384615384615,0.4555781799899447,0.5384615384615384,0.49248126281496696,0.4423076923076923,-0.12092513078964176,La Gomera site 1,La Gomera site 1,TRUE
