"k","lambda","original_links","predicted_values","node_to","node_from","removed"
2,0.05,1,NA,"Centris_(Hemisielaa)_tarsata","Malpigaceae_sp.",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Malpigaceae_sp.",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Coelioxys_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Diptera_sp._2","Malpigaceae_sp.",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Megachile_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Phoebis_sennae","Malpigaceae_sp.",0
2,0.05,0,NA,"Xylocopa_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Campylopterus_largipennis","Malpigaceae_sp.",0
2,0.05,1,NA,"Cephalotes_pusillus","Malpigaceae_sp.",0
2,0.05,0,NA,"Colibri_serrirostris","Malpigaceae_sp.",0
2,0.05,0,NA,"Heliactin_bilophus","Malpigaceae_sp.",0
2,0.05,0,NA,"Melipona_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Vanessa_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Malpigaceae_sp.",0
2,0.05,0,NA,"Campsomeris_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Xylocopa_big","Malpigaceae_sp.",0
2,0.05,0,NA,"Polybia_ignobilis","Malpigaceae_sp.",0
2,0.05,0,NA,"Trigona_spinipes","Malpigaceae_sp.",0
2,0.05,0,NA,"Alticini_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Alticini_sp._2","Malpigaceae_sp.",0
2,0.05,0,NA,"Cauliognathini_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Cauliognathus_sp._2","Malpigaceae_sp.",0
2,0.05,0,NA,"Elateridae_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Eumolpini_sp._4","Malpigaceae_sp.",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Malpigaceae_sp.",0
2,0.05,0,NA,"Madopterini_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Myzinum_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Neodexiopsis_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Nitidulidae_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Plecia_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Pteromalidae_sp._1","Malpigaceae_sp.",0
2,0.05,0,NA,"Sciara_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Sibinia_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Trichodes_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Eupetomena_macroura","Malpigaceae_sp.",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Malpigaceae_sp.",0
2,0.05,0,NA,"Hesperiinae_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Toxophorinae_sp._2","Malpigaceae_sp.",0
2,0.05,0,NA,"Papilionidae_sp.","Malpigaceae_sp.",0
2,0.05,0,NA,"Apis_mellifera","Mimosa_sp.",0
2,0.05,0,NA,"Augochloropsis_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Camponotus_crassus","Mimosa_sp.",0
2,0.05,0,NA,"Eullaema_nigrita","Mimosa_sp.",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Satyrinae_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Xylocopa_sp._2","Mimosa_sp.",0
2,0.05,1,NA,"Dialictus_(Chloralictus)_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Exomalopsis_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Anthidini_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Mimosa_sp.",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Diptera_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Megachile_sp.","Mimosa_sp.",0
2,0.05,1,NA,"Phoebis_sennae","Mimosa_sp.",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Mimosa_sp.",0
2,0.05,0,NA,"Xylocopa_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Xylocopa_sp._5","Mimosa_sp.",0
2,0.05,0,NA,"Campylopterus_largipennis","Mimosa_sp.",0
2,0.05,0,NA,"Colibri_serrirostris","Mimosa_sp.",0
2,0.05,0,NA,"Heliactin_bilophus","Mimosa_sp.",0
2,0.05,0,NA,"Melipona_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Vanessa_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Campsomeris_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Xylocopa_big","Mimosa_sp.",0
2,0.05,2,NA,"Brachygastra_lecheguana","Mimosa_sp.",0
2,0.05,1,NA,"Polybia_ignobilis","Mimosa_sp.",0
2,0.05,0,NA,"Madarini_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Trigona_spinipes","Mimosa_sp.",0
2,0.05,0,NA,"Alticini_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Cauliognathini_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Cauliognathus_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Deopalpus_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Eumolpini_sp._4","Mimosa_sp.",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Mimosa_sp.",0
2,0.05,0,NA,"Madopterini_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Myzinum_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Nitidulidae_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Palpada_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Pteromalidae_sp._1","Mimosa_sp.",0
2,0.05,0,NA,"Trichodes_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Eupetomena_macroura","Mimosa_sp.",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Mimosa_sp.",0
2,0.05,0,NA,"Hesperiinae_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Augochloropsis_sp._3","Mimosa_sp.",0
2,0.05,0,NA,"Toxophorinae_sp._2","Mimosa_sp.",0
2,0.05,0,NA,"Aellopos_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Protomydas_sp.","Mimosa_sp.",0
2,0.05,0,NA,"Apis_mellifera","Myrcia_guianensis",0
2,0.05,0,NA,"Augochloropsis_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Bombus_pauloensis","Myrcia_guianensis",0
2,0.05,0,NA,"Camponotus_crassus","Myrcia_guianensis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Satyrinae_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Tetrapedia_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Xylocopa_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Exomalopsis_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Myrcia_guianensis",0
2,0.05,0,NA,"Anthidini_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Coelioxys_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Diptera_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Megachile_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Phoebis_sennae","Myrcia_guianensis",0
2,0.05,0,NA,"Xylocopa_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Xylocopa_sp._5","Myrcia_guianensis",0
2,0.05,0,NA,"Campylopterus_largipennis","Myrcia_guianensis",0
2,0.05,0,NA,"Cephalotes_pusillus","Myrcia_guianensis",0
2,0.05,0,NA,"Colibri_serrirostris","Myrcia_guianensis",0
2,0.05,0,NA,"Heliactin_bilophus","Myrcia_guianensis",0
2,0.05,0,NA,"Melipona_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Vanessa_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Myrcia_guianensis",0
2,0.05,0,NA,"Xylocopa_big","Myrcia_guianensis",0
2,0.05,0,NA,"Brachygastra_lecheguana","Myrcia_guianensis",0
2,0.05,0,NA,"Polybia_ignobilis","Myrcia_guianensis",0
2,0.05,1,NA,"Madarini_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Alticini_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Alticini_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Cauliognathus_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Cerambycidae_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Deopalpus_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Elateridae_sp._1","Myrcia_guianensis",0
2,0.05,0,NA,"Eumolpini_sp._4","Myrcia_guianensis",0
2,0.05,0,NA,"Madopterini_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Myzinum_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Neodexiopsis_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Palpada_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Plecia_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Sciara_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Sibinia_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Trichodes_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Myrcia_guianensis",0
2,0.05,0,NA,"Hesperiinae_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Augochloropsis_sp._3","Myrcia_guianensis",0
2,0.05,0,NA,"Toxophorinae_sp._2","Myrcia_guianensis",0
2,0.05,0,NA,"Aellopos_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Papilionidae_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Protomydas_sp.","Myrcia_guianensis",0
2,0.05,0,NA,"Apis_mellifera","Ouratea_floribunda",0
2,0.05,1,NA,"Augochloropsis_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Bombus_pauloensis","Ouratea_floribunda",0
2,0.05,0,NA,"Camponotus_crassus","Ouratea_floribunda",0
2,0.05,0,NA,"Eullaema_nigrita","Ouratea_floribunda",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Satyrinae_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Tetrapedia_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Xylocopa_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Ouratea_floribunda",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Ouratea_floribunda",0
2,0.05,1,NA,"Centris_(Hemisielaa)_tarsata","Ouratea_floribunda",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Coelioxys_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Diptera_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Megachile_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Phoebis_sennae","Ouratea_floribunda",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Ouratea_floribunda",0
2,0.05,0,NA,"Xylocopa_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Xylocopa_sp._5","Ouratea_floribunda",0
2,0.05,0,NA,"Campylopterus_largipennis","Ouratea_floribunda",0
2,0.05,0,NA,"Cephalotes_pusillus","Ouratea_floribunda",0
2,0.05,0,NA,"Colibri_serrirostris","Ouratea_floribunda",0
2,0.05,0,NA,"Heliactin_bilophus","Ouratea_floribunda",0
2,0.05,0,NA,"Vanessa_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Campsomeris_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Brachygastra_lecheguana","Ouratea_floribunda",0
2,0.05,0,NA,"Nitidulidae_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Polybia_ignobilis","Ouratea_floribunda",0
2,0.05,0,NA,"Madarini_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Trigona_spinipes","Ouratea_floribunda",0
2,0.05,0,NA,"Alticini_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Alticini_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Cauliognathini_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Cauliognathus_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Cerambycidae_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Deopalpus_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Elateridae_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Eumolpini_sp._4","Ouratea_floribunda",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Ouratea_floribunda",0
2,0.05,0,NA,"Madopterini_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Myzinum_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Palpada_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Plecia_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Pteromalidae_sp._1","Ouratea_floribunda",0
2,0.05,0,NA,"Sciara_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Sibinia_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Trichodes_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Ouratea_floribunda",0
2,0.05,0,NA,"Hesperiinae_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Augochloropsis_sp._3","Ouratea_floribunda",0
2,0.05,0,NA,"Toxophorinae_sp._2","Ouratea_floribunda",0
2,0.05,0,NA,"Papilionidae_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Protomydas_sp.","Ouratea_floribunda",0
2,0.05,0,NA,"Apis_mellifera","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Augochloropsis_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Bombus_pauloensis","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Eullaema_nigrita","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Satyrinae_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Tetrapedia_sp._2","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Xylocopa_sp._2","Paepalanthus_bromelioides",0
2,0.05,25,NA,"Dialictus_(Chloralictus)_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Exomalopsis_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Ceratina_(Crewella)_sp._2","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Coelioxys_sp.","Paepalanthus_bromelioides",0
2,0.05,7,NA,"Diptera_sp._2","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Phoebis_sennae","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Xylocopa_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Xylocopa_sp._5","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Campylopterus_largipennis","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Colibri_serrirostris","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Melipona_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Vanessa_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Campsomeris_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Xylocopa_big","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Polybia_ignobilis","Paepalanthus_bromelioides",0
2,0.05,2,NA,"Alticini_sp._1","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Alticini_sp._2","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Cauliognathini_sp._1","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Cauliognathus_sp._2","Paepalanthus_bromelioides",0
2,0.05,5,NA,"Cerambycidae_sp.","Paepalanthus_bromelioides",0
2,0.05,5,NA,"Deopalpus_sp.","Paepalanthus_bromelioides",0
2,0.05,3,NA,"Lepidoptera_(microlepidoptera)","Paepalanthus_bromelioides",0
2,0.05,3,NA,"Neodexiopsis_sp.","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Nitidulidae_sp._1","Paepalanthus_bromelioides",0
2,0.05,4,NA,"Plecia_sp.","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Pteromalidae_sp._1","Paepalanthus_bromelioides",0
2,0.05,3,NA,"Sciara_sp.","Paepalanthus_bromelioides",0
2,0.05,1,NA,"Trichodes_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Eupetomena_macroura","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Hesperiinae_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Augochloropsis_sp._3","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Toxophorinae_sp._2","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Aellopos_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Papilionidae_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Protomydas_sp.","Paepalanthus_bromelioides",0
2,0.05,0,NA,"Apis_mellifera","Paepalanthus_sp._1",0
2,0.05,0,NA,"Augochloropsis_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Bombus_pauloensis","Paepalanthus_sp._1",0
2,0.05,0,NA,"Camponotus_crassus","Paepalanthus_sp._1",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Satyrinae_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Tetrapedia_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Xylocopa_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Exomalopsis_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Paepalanthus_sp._1",0
2,0.05,0,NA,"Anthidini_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Paepalanthus_sp._1",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Coelioxys_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Diptera_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Megachile_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Phoebis_sennae","Paepalanthus_sp._1",0
2,0.05,0,NA,"Xylocopa_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Xylocopa_sp._5","Paepalanthus_sp._1",0
2,0.05,0,NA,"Campylopterus_largipennis","Paepalanthus_sp._1",0
2,0.05,0,NA,"Colibri_serrirostris","Paepalanthus_sp._1",0
2,0.05,0,NA,"Heliactin_bilophus","Paepalanthus_sp._1",0
2,0.05,0,NA,"Melipona_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Vanessa_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Paepalanthus_sp._1",0
2,0.05,0,NA,"Campsomeris_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Xylocopa_big","Paepalanthus_sp._1",0
2,0.05,0,NA,"Brachygastra_lecheguana","Paepalanthus_sp._1",0
2,0.05,0,NA,"Nitidulidae_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Polybia_ignobilis","Paepalanthus_sp._1",0
2,0.05,0,NA,"Madarini_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Trigona_spinipes","Paepalanthus_sp._1",0
2,0.05,0,NA,"Alticini_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Alticini_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Cauliognathini_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Cerambycidae_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Elateridae_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Eumolpini_sp._4","Paepalanthus_sp._1",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Paepalanthus_sp._1",0
2,0.05,0,NA,"Madopterini_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Myzinum_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Neodexiopsis_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Nitidulidae_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Palpada_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Plecia_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Pteromalidae_sp._1","Paepalanthus_sp._1",0
2,0.05,0,NA,"Sciara_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Sibinia_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Trichodes_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Eupetomena_macroura","Paepalanthus_sp._1",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Paepalanthus_sp._1",0
2,0.05,0,NA,"Hesperiinae_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Augochloropsis_sp._3","Paepalanthus_sp._1",0
2,0.05,0,NA,"Toxophorinae_sp._2","Paepalanthus_sp._1",0
2,0.05,0,NA,"Aellopos_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Papilionidae_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Protomydas_sp.","Paepalanthus_sp._1",0
2,0.05,0,NA,"Apis_mellifera","Palicourea_rigida",0
2,0.05,0,NA,"Augochloropsis_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Bombus_pauloensis","Palicourea_rigida",0
2,0.05,0,NA,"Eullaema_nigrita","Palicourea_rigida",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Satyrinae_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Tetrapedia_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Xylocopa_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Exomalopsis_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Palicourea_rigida",0
2,0.05,1,NA,"Chlorostilbon_lucidus","Palicourea_rigida",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Coelioxys_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Diptera_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Megachile_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Palicourea_rigida",0
2,0.05,0,NA,"Xylocopa_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Campylopterus_largipennis","Palicourea_rigida",0
2,0.05,0,NA,"Cephalotes_pusillus","Palicourea_rigida",0
2,0.05,0,NA,"Colibri_serrirostris","Palicourea_rigida",0
2,0.05,0,NA,"Heliactin_bilophus","Palicourea_rigida",0
2,0.05,0,NA,"Melipona_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Vanessa_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Campsomeris_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Xylocopa_big","Palicourea_rigida",0
2,0.05,0,NA,"Brachygastra_lecheguana","Palicourea_rigida",0
2,0.05,0,NA,"Nitidulidae_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Polybia_ignobilis","Palicourea_rigida",0
2,0.05,0,NA,"Madarini_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Alticini_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Alticini_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Cauliognathus_sp._2","Palicourea_rigida",0
2,0.05,1,NA,"Deopalpus_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Eumolpini_sp._4","Palicourea_rigida",0
2,0.05,0,NA,"Madopterini_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Myzinum_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Neodexiopsis_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Nitidulidae_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Palpada_sp.","Palicourea_rigida",0
