"emln_id","train_layer","test_layer","prop_ones_removed","amount_of_removed_1","prop_zeros_removed","amount_of_removed_0","k","lambda","observed","reconstructed_value"
25,2,5,0.2,35,0.2,414,10,0.1,0,0.465717361136613
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00193722093925068
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.125814285084977
25,2,5,0.2,35,0.2,414,10,0.1,0,0.105427819569948
25,2,5,0.2,35,0.2,414,10,0.1,0,0.100858076758025
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0472727517612025
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0427960993511018
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0273931915433506
25,2,5,0.2,35,0.2,414,10,0.1,0,-3.42388323850193
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.468842890478153
25,2,5,0.2,35,0.2,414,10,0.1,0,0.129737395917685
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0679398669393216
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.166630033546811
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00288579366765383
25,2,5,0.2,35,0.2,414,10,0.1,0,-1.59401513222913
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0561693523244584
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00110899009979564
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00542403420458936
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,0.065712704071634
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00989588056299205
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0186916829587333
25,2,5,0.2,35,0.2,414,10,0.1,0,0.470111935606953
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0579475182936472
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0144003379363251
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0960792259797108
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0992464056377771
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0342287117388285
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.157479856650541
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0875071499356627
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0331643772396965
25,2,5,0.2,35,0.2,414,10,0.1,0,0.000274855866788173
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0299370144740203
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0763057393055063
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0372945558177738
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0669070033284162
25,2,5,0.2,35,0.2,414,10,0.1,0,0.551074949914631
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.193393602736845
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0186026125129444
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0354931607341816
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.000825401126555754
25,2,5,0.2,35,0.2,414,10,0.1,0,0.765642592961245
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00421721205448546
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0532958150577445
25,2,5,0.2,35,0.2,414,10,0.1,0,0.477488205691983
25,2,5,0.2,35,0.2,414,10,0.1,0,0.008781825541854
25,2,5,0.2,35,0.2,414,10,0.1,0,0.264570925022868
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0314522616352417
25,2,5,0.2,35,0.2,414,10,0.1,0,0.445554110065301
25,2,5,0.2,35,0.2,414,10,0.1,0,0.000410686446196916
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0619676862942514
25,2,5,0.2,35,0.2,414,10,0.1,0,0.361004078130924
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0125845958194366
25,2,5,0.2,35,0.2,414,10,0.1,0,0.575272246253556
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0262850943796025
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0267439328678348
25,2,5,0.2,35,0.2,414,10,0.1,0,0.219021678375471
25,2,5,0.2,35,0.2,414,10,0.1,0,0.826414175524633
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.000156412630645538
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.000119094407526541
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.124770886381502
25,2,5,0.2,35,0.2,414,10,0.1,0,0.137068541063374
25,2,5,0.2,35,0.2,414,10,0.1,0,0.027775890806334
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0972304354201661
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0187057600249268
25,2,5,0.2,35,0.2,414,10,0.1,0,-7.56614218955108
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.330840644295834
25,2,5,0.2,35,0.2,414,10,0.1,0,0.018900848325343
25,2,5,0.2,35,0.2,414,10,0.1,0,1.41516178708132
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0136642109032313
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.111567982837586
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00296283821161739
25,2,5,0.2,35,0.2,414,10,0.1,0,0.539551854055584
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.024139174484416
25,2,5,0.2,35,0.2,414,10,0.1,0,0.646403633175197
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0249740794738396
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.107027642924803
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.412889954363653
25,2,5,0.2,35,0.2,414,10,0.1,0,0.343460739899155
25,2,5,0.2,35,0.2,414,10,0.1,0,0.16182033320599
25,2,5,0.2,35,0.2,414,10,0.1,0,0.255910888750867
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0312623599007722
25,2,5,0.2,35,0.2,414,10,0.1,0,0.112554795170934
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00103076276481181
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.958379440059954
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.109069302773862
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0758376434446436
25,2,5,0.2,35,0.2,414,10,0.1,0,0.270387159884965
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00281305679258447
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00332566088249363
25,2,5,0.2,35,0.2,414,10,0.1,0,-2.91935111826047e-21
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0366509294724352
25,2,5,0.2,35,0.2,414,10,0.1,0,0.412294045548647
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0254744527988696
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00188424449129085
25,2,5,0.2,35,0.2,414,10,0.1,0,0.742002572525502
25,2,5,0.2,35,0.2,414,10,0.1,0,0.152833567959726
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0922634907644961
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.000600786726845741
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0186890760697587
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0529494552035607
25,2,5,0.2,35,0.2,414,10,0.1,0,0.169066658317856
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0143541429595963
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0850737722710547
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00982614910434465
25,2,5,0.2,35,0.2,414,10,0.1,0,0.50071454858644
25,2,5,0.2,35,0.2,414,10,0.1,0,0.433054439006962
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0963250042854968
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.294947848495487
25,2,5,0.2,35,0.2,414,10,0.1,0,0
25,2,5,0.2,35,0.2,414,10,0.1,0,0.30520362009032
25,2,5,0.2,35,0.2,414,10,0.1,0,0.181627408794681
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.343858328660828
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.000270278990363494
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0509227826353436
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.207436310878233
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0212560880447268
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.00231397248383029
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.026743726523684
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.135094460241123
25,2,5,0.2,35,0.2,414,10,0.1,0,0.200204345082467
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.072402711370379
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0509312604286552
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0119987305505088
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0219236943519724
25,2,5,0.2,35,0.2,414,10,0.1,0,0.21665283772431
25,2,5,0.2,35,0.2,414,10,0.1,0,-1.32330575850587
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.149592861626182
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0187885475736811
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.0580533691617765
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00363802575560479
25,2,5,0.2,35,0.2,414,10,0.1,0,0.000741068166703399
25,2,5,0.2,35,0.2,414,10,0.1,0,-3.25483802322437
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00927735253328877
25,2,5,0.2,35,0.2,414,10,0.1,0,-5.23719858759173
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.131298940967242
25,2,5,0.2,35,0.2,414,10,0.1,0,0.000131889771678241
25,2,5,0.2,35,0.2,414,10,0.1,0,0.176006690738416
25,2,5,0.2,35,0.2,414,10,0.1,0,0.00751262442653911
25,2,5,0.2,35,0.2,414,10,0.1,0,0.0111547839325886
25,2,5,0.2,35,0.2,414,10,0.1,0,-0.123538484441999
25,2,5,0.2,35,0.2,414,10,0.1,0,0.258609604235958
25,2,5,0.2,35,0.2,414,10,0.1,0,0.199305269910757
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,1.14560709762618e-26
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.0295268524003406
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,0.10393590740651
25,2,6,0.2,31,0.2,414,10,0.1,1,-2.25695396079688
25,2,6,0.2,31,0.2,414,10,0.1,1,-3.4657118219014e-27
25,2,6,0.2,31,0.2,414,10,0.1,1,0.164095798806667
25,2,6,0.2,31,0.2,414,10,0.1,1,0.522629867231873
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.0546078752652484
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.039387797044093
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.527406629037597
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.0509047297335525
25,2,6,0.2,31,0.2,414,10,0.1,1,0.0981209652772782
25,2,6,0.2,31,0.2,414,10,0.1,1,0.0369992522603793
25,2,6,0.2,31,0.2,414,10,0.1,1,3.0599935154102
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.0152483972582779
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,0.232493649494958
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.282980266934155
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,0.00272328134666822
25,2,6,0.2,31,0.2,414,10,0.1,1,0.5314196441391
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.156379062223692
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,3.95641388127659e-28
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.435404927985891
25,2,6,0.2,31,0.2,414,10,0.1,1,0
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.552900726631841
25,2,6,0.2,31,0.2,414,10,0.1,1,-0.174619486022146
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00608402428591253
25,2,6,0.2,31,0.2,414,10,0.1,0,9.09407898684825e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.191934736632132
25,2,6,0.2,31,0.2,414,10,0.1,0,0.275410670123893
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00105353872504922
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00266679331175324
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0639636607993597
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0143704723574187
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0282158654343413
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.40581840350801
25,2,6,0.2,31,0.2,414,10,0.1,0,0.1050321384927
25,2,6,0.2,31,0.2,414,10,0.1,0,1.56208869594625e-25
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0253445519524434
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0739430733441533
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.122667067351305
25,2,6,0.2,31,0.2,414,10,0.1,0,6.88835636023791e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0210451018895844
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00220701172710426
25,2,6,0.2,31,0.2,414,10,0.1,0,0.135138142219069
25,2,6,0.2,31,0.2,414,10,0.1,0,0.105471838337621
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0421673947766769
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0694771191691261
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0522355077571327
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00221555220282283
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.185174075465252
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0784177497144606
25,2,6,0.2,31,0.2,414,10,0.1,0,2.38609126587972e-27
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00294285998183972
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0107046443528633
25,2,6,0.2,31,0.2,414,10,0.1,0,0.351560988425807
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0648824010665722
25,2,6,0.2,31,0.2,414,10,0.1,0,0.230687620572976
25,2,6,0.2,31,0.2,414,10,0.1,0,7.25626346250761e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,0.041866183197984
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00525929552254482
25,2,6,0.2,31,0.2,414,10,0.1,0,4.80473051972638e-25
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00932435954310593
25,2,6,0.2,31,0.2,414,10,0.1,0,0.240329655663008
25,2,6,0.2,31,0.2,414,10,0.1,0,0.104865269266989
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00139273433183645
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.160728788220442
25,2,6,0.2,31,0.2,414,10,0.1,0,0.419412699753058
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.036523293884397
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0310681589057805
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0333771550396411
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,2.24208297212932
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0637830774789527
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.212232614440927
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0327671133243391
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,3.33150889537536e-27
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00104056131142003
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0445657146960606
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.235196816393669
25,2,6,0.2,31,0.2,414,10,0.1,0,1.19922751392381e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0577398664920195
25,2,6,0.2,31,0.2,414,10,0.1,0,0.662352521316919
25,2,6,0.2,31,0.2,414,10,0.1,0,0.310863113880919
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00326154653275977
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0550642673746048
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00492233748004927
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0395344135934824
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.142515161661634
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0884351008328205
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.243194523424246
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0461563531003554
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0121421407920993
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0398700898009847
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0132594186036883
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0162497285384297
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0535160527564369
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0314243598459735
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00350842939621879
25,2,6,0.2,31,0.2,414,10,0.1,0,-1.33129185366196
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0406073309456474
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.222263260093892
25,2,6,0.2,31,0.2,414,10,0.1,0,0.132637642192324
25,2,6,0.2,31,0.2,414,10,0.1,0,0.102950787754651
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0154908345807698
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0139395789521561
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0248032097471373
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0816037628406766
25,2,6,0.2,31,0.2,414,10,0.1,0,0.110448168806823
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.263298281219333
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00503123314111065
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.664291194536012
25,2,6,0.2,31,0.2,414,10,0.1,0,0.157127644170427
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00524779800246987
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00727277884171046
25,2,6,0.2,31,0.2,414,10,0.1,0,0.255065276457322
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0430864296726709
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0574024958778446
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.109660266462208
25,2,6,0.2,31,0.2,414,10,0.1,0,6.57332345237296e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,1.09773942265557e-27
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0649191796272622
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0450493574711317
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00428570451963233
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0186198231176816
25,2,6,0.2,31,0.2,414,10,0.1,0,0.147169776334446
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00162111143369709
25,2,6,0.2,31,0.2,414,10,0.1,0,0.231116040700987
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00180350649443611
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0837502149702188
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0203570160294859
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0695942559924459
25,2,6,0.2,31,0.2,414,10,0.1,0,0.214497232998817
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-4.40006178992636e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,7.27397504959321e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00191271016362088
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0206638372703934
25,2,6,0.2,31,0.2,414,10,0.1,0,6.82079969904774e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0021354523326153
25,2,6,0.2,31,0.2,414,10,0.1,0,1.42795571623269
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0984116577417995
25,2,6,0.2,31,0.2,414,10,0.1,0,0.108864003434025
25,2,6,0.2,31,0.2,414,10,0.1,0,0.142111696709245
25,2,6,0.2,31,0.2,414,10,0.1,0,8.05987325573271e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0296139010827655
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0236659905655233
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00385559878697467
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0262724445592261
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.053721341080594
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0180128190316298
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0171306523453193
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0212656805670196
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0077690542164046
25,2,6,0.2,31,0.2,414,10,0.1,0,0.174770115400245
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.117479343310361
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00385508099747764
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0417862511144708
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0296975157489208
25,2,6,0.2,31,0.2,414,10,0.1,0,0.000663259341203152
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0333742802068297
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0248747418276499
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0200268366363958
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0121206558710484
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00136060324459793
25,2,6,0.2,31,0.2,414,10,0.1,0,6.87867138937324e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00322342547102316
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0184995096394575
25,2,6,0.2,31,0.2,414,10,0.1,0,0.101051390861818
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00410073184052101
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00166375721554039
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.143194650923408
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0403649443607961
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.000314801785977648
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.054853767965142
25,2,6,0.2,31,0.2,414,10,0.1,0,9.98528802996656e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00761470205521333
25,2,6,0.2,31,0.2,414,10,0.1,0,4.65158153462375e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00564966478875951
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0347108498592728
25,2,6,0.2,31,0.2,414,10,0.1,0,0.56627915374748
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.219434342449452
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00581266082806186
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0963196240921722
25,2,6,0.2,31,0.2,414,10,0.1,0,1.81513590862686e-27
25,2,6,0.2,31,0.2,414,10,0.1,0,1.10886743612777
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0130747932009369
25,2,6,0.2,31,0.2,414,10,0.1,0,0.022783234458768
25,2,6,0.2,31,0.2,414,10,0.1,0,4.22512781119914
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0356118258097111
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00484875036685329
25,2,6,0.2,31,0.2,414,10,0.1,0,3.2034364991887e-26
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.000110045897794698
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0514931485628675
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0294537183811805
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0124118315040549
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0610891372228603
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.281731811852497
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00417256447726915
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00108920401892845
25,2,6,0.2,31,0.2,414,10,0.1,0,-1.17521111933112e-28
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00125064817066543
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0897997099247974
25,2,6,0.2,31,0.2,414,10,0.1,0,0.60941041877263
25,2,6,0.2,31,0.2,414,10,0.1,0,0.119522850649581
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00156751272743355
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0179324740643871
25,2,6,0.2,31,0.2,414,10,0.1,0,0.278029072631473
25,2,6,0.2,31,0.2,414,10,0.1,0,1.19010523553495e-27
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00894328822212214
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00211216674307813
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.00681417209862151
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0629633312836348
25,2,6,0.2,31,0.2,414,10,0.1,0,0.063044187445269
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.141174908979569
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0402879770508178
25,2,6,0.2,31,0.2,414,10,0.1,0,0.0248084994148516
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.0300296106753703
25,2,6,0.2,31,0.2,414,10,0.1,0,0.184807542006787
25,2,6,0.2,31,0.2,414,10,0.1,0,0
25,2,6,0.2,31,0.2,414,10,0.1,0,0.00135906791568546
25,2,6,0.2,31,0.2,414,10,0.1,0,0.217115132056456
25,2,6,0.2,31,0.2,414,10,0.1,0,-0.265198068138215
25,2,6,0.2,31,0.2,414,10,0.1,0,0
