"train_layer","test_layer","threshold","f05","f1","mcc","train_layer_name","test_layer_name","jaccard_pollinators","jaccard_plants","jaccard_edges","distance_km","layer_comparison"
3,3,0.5,0.652113704582863,0.734665414564488,0.0650491001629104,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.525,0.659114536443074,0.737273666376919,0.0986392939273438,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.55,0.661807888827993,0.734265940581198,0.116102035583278,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.575,0.661180665939314,0.728764090261296,0.113568930684578,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.6,0.668071523036799,0.731793172362961,0.142835533362725,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.625,0.67042112764746,0.730365097261753,0.151463056897036,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.65,0.670201100843606,0.725564727063709,0.152212254511915,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.675,0.668261659759943,0.719943157393292,0.147001785735376,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.7,0.672046260065098,0.720859168668647,0.159669684666118,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.725,0.672815770963688,0.717272889875898,0.167895703156823,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.75,0.670416051069677,0.711063696481656,0.160394173785257,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.775,0.667700648455209,0.702247356055989,0.158580947946782,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,3,0.8,0.667452605860064,0.695223278754275,0.162632677230166,"Gran Canaria","Gran Canaria",1,1,1,0,"Single location"
3,4,0.3,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.325,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.35,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.375,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.4,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.425,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.45,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.475,0.678889576351044,0.770617485182992,NA,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.5,0.683811464740083,0.758374623445323,0.0898413591117025,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.525,0.688082502505299,0.760333403718663,0.113417976395678,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.55,0.691461242482841,0.762571679190496,0.129945623350241,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.575,0.695647474044277,0.765338403941135,0.150601963288696,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.6,0.696603351624643,0.765011029539017,0.155751256634749,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.625,0.697465008191896,0.763845952010642,0.160368441033637,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.65,0.703015406384872,0.765577937399213,0.182998146851753,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.675,0.701691967208335,0.760841071758149,0.177984034611736,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.7,0.69700710854755,0.752476128994905,0.160106566063607,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.725,0.690122823792834,0.740569443947018,0.141505163903322,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.75,0.693559146479191,0.736521594306937,0.156091435085445,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.775,0.699154999332077,0.733542025575103,0.1758803149803,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,4,0.8,0.696461161293685,0.722575225109662,0.169792256680013,"Gran Canaria","Fuerteventura",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
3,5,0.3,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.325,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.35,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.375,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.4,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.425,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.45,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.475,0.629620527966074,0.730073832905894,NA,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.5,0.630042362489683,0.716715723673516,0.0457449413207532,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.525,0.634017246942392,0.709422901615877,0.070001310261305,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.55,0.638765481184807,0.704612518901019,0.0995964137523081,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.575,0.64711678981222,0.704501073248833,0.138018832887044,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.6,0.647895229016273,0.697324499626413,0.141199045338702,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.625,0.646402412458475,0.688258592130587,0.139012707904644,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.65,0.648522229304432,0.679210882919449,0.153425091061649,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.675,0.64179131129536,0.658504625485946,0.142936973320466,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.7,0.643037228656258,0.649625846973344,0.150932914621097,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.725,0.638972913686292,0.636943397179942,0.146905851594642,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.75,0.633846690296805,0.622531294044983,0.144375273064391,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.775,0.628086499858723,0.607359484293507,0.138055637400742,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,5,0.8,0.627391175328285,0.601012191959733,0.141095503953376,"Gran Canaria","Western Sahara",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
3,6,0.3,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.325,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.35,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.375,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.4,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.425,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.45,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.475,0.643683801122857,0.741869188558679,NA,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.5,0.645507556188077,0.725993389928252,0.0617575127104988,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.525,0.653011676235993,0.730489438735918,0.103013533544328,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.55,0.657215494590129,0.729149265778797,0.121837790371991,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.575,0.661162122263371,0.727813586744412,0.143504712909912,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.6,0.671903181076917,0.733787830658896,0.182057406918797,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.625,0.678988242081044,0.733765758394864,0.209033275482091,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.65,0.685850483401557,0.734308143621113,0.230935252341094,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.675,0.691040318123556,0.733778616066597,0.247858524657811,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.7,0.693624249501937,0.73048416985092,0.25861517987576,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.725,0.698196535377315,0.728491608073779,0.265916562775445,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.75,0.704096226995857,0.730066167268049,0.282931820072273,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.775,0.704815879047442,0.727025302336774,0.283957302590348,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,6,0.8,0.703801645653237,0.720950211106801,0.282348474977226,"Gran Canaria","El Hierro",0.168539325842697,0.210526315789474,0.0368421052631579,274.346546,"Added location"
3,7,0.3,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.325,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.35,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.375,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.4,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.425,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.45,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.475,0.654213953185818,0.751115517111665,NA,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.5,0.656754914938572,0.742769780349792,0.0635515660270522,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.525,0.660981694999224,0.741718626280564,0.086919977136026,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.55,0.661622636039219,0.736388758957037,0.0957043903662307,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.575,0.663173282112464,0.732861286619351,0.106760129498543,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.6,0.662994624784527,0.72447970458286,0.106795357977557,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.625,0.666561343850141,0.717798790498548,0.126439428462497,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.65,0.67124916493361,0.70944272207616,0.150903723516788,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.675,0.67388192459573,0.700163944417994,0.16093103733019,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.7,0.674442826439671,0.688625534275828,0.168690698523099,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.725,0.674409445556461,0.678314618427302,0.179368990080322,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.75,0.673491006834161,0.669421822889999,0.181731008608113,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.775,0.669577728997852,0.656849515073575,0.176263955445405,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
3,7,0.8,0.667099297010347,0.647283180067512,0.175070941773448,"Gran Canaria","La Gomera",0.228915662650602,0.421052631578947,0.0922330097087379,200.274260075,"Added location"
4,1,0.3,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.325,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.35,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.375,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.4,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.425,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.45,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.475,0.666285204096106,0.760974343841491,NA,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.5,0.668454844973961,0.752458837089038,0.0589442476754821,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.525,0.673274450148154,0.75241959961008,0.0941895148704938,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.55,0.6755160695727,0.751555149081772,0.109602584323108,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.575,0.677468381621477,0.751032966912636,0.119928653616181,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.6,0.683254985244536,0.752433516024793,0.149277246862017,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.625,0.689886010174101,0.753908571614477,0.175723825929992,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.65,0.690629382793178,0.749462384257809,0.176489150733196,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.675,0.69888243403172,0.750656866136841,0.209158365179593,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.7,0.702139435181691,0.743177924640835,0.222342075544966,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.725,0.704618862011686,0.734758900295499,0.230163866652534,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.75,0.702831695085722,0.722268638265488,0.229025407007706,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.775,0.703140749908148,0.714351834809039,0.23003488821612,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,1,0.8,0.694562818642334,0.696000601082481,0.21080165160055,"Fuerteventura","Tenerife Teno",0.0952380952380952,0.166666666666667,0.0272727272727273,337.05548055,"Added location"
4,2,0.3,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.325,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.35,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.375,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.4,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.425,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.45,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.475,0.677705516768042,0.770166176989907,NA,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.5,0.680518982183847,0.761873706864181,0.0668911976901837,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.525,0.683768966420834,0.758378963013759,0.0925529805004842,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.55,0.690963715649297,0.757821222120631,0.128677425550957,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.575,0.695536681400594,0.755545606128139,0.154198341736398,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.6,0.695759087379097,0.748689475228309,0.154008405829581,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.625,0.696460347553141,0.744370444261057,0.160107993045441,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.65,0.69465312688322,0.738545508680107,0.151422977482597,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.675,0.693791864752728,0.734158853620001,0.14880412753266,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.7,0.689649849246618,0.724356163060209,0.13882059356104,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.725,0.682698699521499,0.711216748461272,0.119081584542228,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.75,0.67750853480886,0.697627887983814,0.110588733380358,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.775,0.674283396989239,0.684652132182118,0.111703292931356,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,2,0.8,0.671944692104754,0.670549733522788,0.118605862411268,"Fuerteventura","Tenerife South",0.127272727272727,0.25,0.0405405405405405,284.2253518,"Added location"
4,3,0.3,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.325,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.35,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.375,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.4,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.425,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.45,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.475,0.662132195750833,0.757372964586938,NA,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.5,0.665260930245654,0.747633865824731,0.0708297769531197,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.525,0.669223928668795,0.748717336946664,0.0933116986433745,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.55,0.669256907315109,0.744643991733359,0.0976359486322339,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.575,0.671635430944379,0.742478474836379,0.112055749383427,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.6,0.67133210766408,0.738862313132809,0.115482845578463,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.625,0.670550639075068,0.731078676383248,0.114642896867581,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.65,0.671501397419554,0.72573143427231,0.122677567252582,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.675,0.666600821436175,0.713248826688564,0.108616984952637,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.7,0.670449439177035,0.71213396446238,0.124564012764778,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.725,0.666076856033931,0.697916071284887,0.116707648998237,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.75,0.662365071342526,0.686847828787734,0.11313389335508,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.775,0.659249582194322,0.673283763484994,0.11318237781127,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,3,0.8,0.654923645058097,0.658474342778015,0.11120970236827,"Fuerteventura","Gran Canaria",0.139784946236559,0.235294117647059,0.0578947368421053,190.47459875,"Added location"
4,4,0.3,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.325,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.35,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.375,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.4,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.425,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.45,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.475,0.684402696444081,0.774467355516075,NA,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.5,0.691032065989945,0.761016266935887,0.107993806620649,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.525,0.692870636699852,0.758426001793853,0.114409920539937,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.55,0.692956090514986,0.755768267212638,0.118507532066706,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.575,0.69010424357688,0.74962227432584,0.106491304092655,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.6,0.68643577825643,0.74190988295088,0.0941632079293718,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.625,0.679889777686821,0.731306576074328,0.0705277953958559,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.65,0.68024484692901,0.728820222623955,0.0751805355145145,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
