"layer_from","node_from","layer_to","node_to","weight","type"
"layer_4","Launaea_arborescens","layer_4","Sarcophagidae_sp_4",1,"pollination"
"layer_4","Launaea_arborescens","layer_4","Sarcophagidae_sp_6",2,"pollination"
"layer_4","Launaea_arborescens","layer_4","Sciaridae_sp",7,"pollination"
"layer_4","Launaea_arborescens","layer_4","Thysanoptera_sp_2",2,"pollination"
"layer_4","Launaea_arborescens","layer_4","Urelliosoma_guimari",4,"pollination"
"layer_4","Lotus_lancerottensis","layer_4","Attalus_olivensis",1,"pollination"
"layer_4","Lotus_lancerottensis","layer_4","Camponotus_cfr_feae",1,"pollination"
"layer_4","Lotus_lancerottensis","layer_4","Chloropidae_sp_1",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Anthophora_alluaudi",11,"pollination"
"layer_4","Lycium_intricatum","layer_4","Attalus_olivensis",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Aulacoderus_canariensis",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Camponotus_cfr_feae",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Camponotus_feae",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Dischistus_atlanticus",2,"pollination"
"layer_4","Lycium_intricatum","layer_4","Leptochilus_fortunatus",4,"pollination"
"layer_4","Lycium_intricatum","layer_4","Sciaridae_sp",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Thysanoptera_sp_1",2,"pollination"
"layer_4","Lycium_intricatum","layer_4","Thysanoptera_sp_2",1,"pollination"
"layer_4","Lycium_intricatum","layer_4","Thysanoptera_sp_4",1,"pollination"
"layer_4","Phagnalon_purpurascens","layer_4","Camponotus_cfr_feae",4,"pollination"
"layer_4","Phagnalon_purpurascens","layer_4","Chetogena_acuminata",1,"pollination"
"layer_4","Phagnalon_purpurascens","layer_4","Tetramesa_sp",1,"pollination"
"layer_4","Salvia_aegyptiaca","layer_4","Anthophora_alluaudi",1,"pollination"
"layer_4","Salvia_aegyptiaca","layer_4","Chetogena_acuminata",1,"pollination"
"layer_4","Salvia_aegyptiaca","layer_4","Sarcophagidae_sp_4",2,"pollination"
"layer_5","Argyranthemum_sp","layer_5","Tapinoma_nigerrimum",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Aplocnemus_sp_2",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Attagenus_sp_1",2,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Axinotarsus_sp_1",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Chloropidae_sp",4,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Coleoptera_sp_5",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Lucilia_sericata",12,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Nomioides_deceptor",44,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Podalonia_sp",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Proconura_sp_1",3,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Sarcophaga_sp_1",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Sarcophagidae_sp",1,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Sciaridae_sp",2,"pollination"
"layer_5","Asparagus_pastorianus","layer_5","Tethinidae_sp_2",1,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Andrena_vachali",1,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Axinotarsus_sp_1",2,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Coleoptera_sp_5",1,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Colletes2_Waiting_85",1,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Lucilia_sericata",4,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Musca_sorbens",1,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Plagiolepis_schmitzii",16,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Sciaridae_sp_4",43,"pollination"
"layer_5","Euphorbia_balsamifera_f","layer_5","Tapinoma_nigerrimum",45,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Anaspis_cf_saharensis",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Arachnospila_sp",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Bombylius_sp_1",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Chetogena_acuminata",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Coleoptera_sp_5",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Crematogaster_scutellaris",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Eurytoma_sp_3",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Hylaeus_sp",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Lasioglossum_phoenicurum",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Lucilia_sericata",23,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Lucilia_sp_1",15,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Musca_domestica",4,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Musca_osiris",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Musca_sorbens",8,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Physiphora_alceae",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Plagiolepis_schmitzii",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Podalonia_sp",2,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Sarcophaga_sp_1",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Sarcophagidae_sp_2",6,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Sarcophagidae_sp_7",7,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Sciaridae_sp",64,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Tachinidae_sp_1",1,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Tapinoma_nigerrimum",16,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Themnothorax_productus",4,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Thysanoptera_sp",37,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Urelliosoma_guimari",3,"pollination"
"layer_5","Euphorbia_balsamifera_m","layer_5","Vanessa_Cardui",1,"pollination"
"layer_5","Fagonia_albiflora","layer_5","Amegilla_sp",3,"pollination"
"layer_5","Fagonia_albiflora","layer_5","Troglops_sp",1,"pollination"
"layer_5","Helianthemum_canariensis","layer_5","Tapinoma_nigerrimum",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Amegilla_sp",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Attagenus_sp_1",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Colletes1_Waiting_85",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Lasioglossum_phoenicurum",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Plagiolepis_schmitzii",1,"pollination"
"layer_5","Kickxia_heterophylla","layer_5","Tapinoma_nigerrimum",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Anthaxia_sp_1",10,"pollination"
"layer_5","Launaea_arborescens","layer_5","Aprostocetus_sp_1",2,"pollination"
"layer_5","Launaea_arborescens","layer_5","Attagenus_sp_1",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Coleoptera_sp_5",7,"pollination"
"layer_5","Launaea_arborescens","layer_5","Hylaeus_sp",5,"pollination"
"layer_5","Launaea_arborescens","layer_5","Lasioglossum_phoenicurum",6,"pollination"
"layer_5","Launaea_arborescens","layer_5","Nomioides_deceptor",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Ormyrus_sp_1",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Paragus_tibialis",3,"pollination"
"layer_5","Launaea_arborescens","layer_5","Pteromalus_sp_2",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Sciaridae_sp",1,"pollination"
"layer_5","Launaea_arborescens","layer_5","Sphecidae_sp",3,"pollination"
"layer_5","Launaea_arborescens","layer_5","Tephritidae_sp_1",6,"pollination"
"layer_5","Launaea_arborescens","layer_5","Thyreus_sp_aff_ramosus",3,"pollination"
"layer_5","Launaea_arborescens","layer_5","Urelliosoma_guimari",5,"pollination"
"layer_5","Launaea_arborescens","layer_5","Urellliosoma_sp",3,"pollination"
"layer_5","Launaea_arborescens","layer_5","Vestitohalictus_sp",4,"pollination"
"layer_5","Lotus_sp","layer_5","Chalicodoma_sicula",1,"pollination"
"layer_5","Lotus_sp","layer_5","Chalicodoma_sp",1,"pollination"
"layer_5","Lotus_sp","layer_5","Lucilia_sericata",1,"pollination"
"layer_5","Lotus_sp","layer_5","Tethinidae_sp_1",5,"pollination"
"layer_5","Lotus_sp","layer_5","Tethinidae_sp_2",6,"pollination"
"layer_5","Lycium_intricatum","layer_5","Amegilla_sp",5,"pollination"
"layer_5","Lycium_intricatum","layer_5","Andrena_vachali",1,"pollination"
"layer_5","Lycium_intricatum","layer_5","Anthophora_sp_1",1,"pollination"
"layer_5","Lycium_intricatum","layer_5","Anthophora_sp_aff_orotavae",1,"pollination"
"layer_5","Lycium_intricatum","layer_5","Colletes1_Waiting_85",10,"pollination"
"layer_5","Lycium_intricatum","layer_5","Lasioglossum_phoenicurum",1,"pollination"
"layer_5","Lycium_intricatum","layer_5","Nomioides_deceptor",3,"pollination"
"layer_5","Lycium_intricatum","layer_5","Nomioides_sp",9,"pollination"
"layer_5","Lycium_intricatum","layer_5","Sciaridae_sp_4",1,"pollination"
"layer_5","Lycium_intricatum","layer_5","Tapinoma_nigerrimum",3,"pollination"
"layer_5","Nauplius_sp","layer_5","Andrena_vachali",1,"pollination"
"layer_5","Nauplius_sp","layer_5","Bombylius_sp_1",1,"pollination"
"layer_5","Nauplius_sp","layer_5","Macrocoma_cf_henoni",1,"pollination"
"layer_5","Nauplius_sp","layer_5","Nomioides_deceptor",4,"pollination"
"layer_5","Nauplius_sp","layer_5","Plagiolepis_schmitzii",1,"pollination"
"layer_5","Nauplius_sp","layer_5","Sciaridae_sp",4,"pollination"
"layer_5","Zilla_spinosa","layer_5","Amegilla_sp",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Bombylius_sp_1",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Chalicodoma_sp",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Hym_Waiting_85",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Melecta_sp",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Plagiolepis_schmitzii",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Tapinoma_nigerrimum",1,"pollination"
"layer_5","Zilla_spinosa","layer_5","Thyreus_sp_aff_ramosus",1,"pollination"
