"","node_from","node_to","avg_prop_isl","avg_sigm_predicted_offs","avg_sigm_predicted_diag","sigm_cat","observed_link","pred_prob","sigm_cat_plot","pred_prob_alpha"
"904","Euphorbia_balsamifera_m","Chloropidae_sp_1",0,0.997510094952641,0.998317758539578,"both↑",FALSE,0.997913926746109,"Both approaches",0.99548017461657
"905","Euphorbia_balsamifera_m","Chloropidae_sp_2",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"906","Euphorbia_balsamifera_m","Chloropidae_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"907","Euphorbia_balsamifera_m","Chloropidae_sp_4",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"908","Euphorbia_balsamifera_m","Chloropidae_sp_5",0,0.978241729701302,NA,NA,FALSE,NA,NA,NA
"909","Euphorbia_balsamifera_m","Chloropidae_sp_6",0,0.974015335443885,0.887672097728426,"both↑",FALSE,0.930843716586156,"Both approaches",0.85016138593667
"910","Euphorbia_balsamifera_m","Chrysomya_albiceps",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"911","Euphorbia_balsamifera_m","Coccinella_miranda",0,0.994451501985355,0.994584166289405,"both↑",FALSE,0.99451783413738,"Both approaches",0.988121973964323
"912","Euphorbia_balsamifera_m","Coleoptera_sp_5",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"913","Euphorbia_balsamifera_m","Colias_croceus",0,0.982713451710514,0.96024059676824,"both↑",FALSE,0.971477024239377,"Both approaches",0.938200219185317
"914","Euphorbia_balsamifera_m","Colletes1_Waiting_85",0,0.998239857919496,NA,NA,FALSE,NA,NA,NA
"915","Euphorbia_balsamifera_m","Colletes2_Waiting_85",0,0.996938044182345,NA,NA,FALSE,NA,NA,NA
"916","Euphorbia_balsamifera_m","Colletes_dimidiatus",0,0.987194172752012,0.975349518000428,"both↑",FALSE,0.98127184537622,"Both approaches",0.959422331648477
"917","Euphorbia_balsamifera_m","Crematogaster_alluaudi",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"918","Euphorbia_balsamifera_m","Crematogaster_scutellaris",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"919","Euphorbia_balsamifera_m","Cryptocephalus_gounellei",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"920","Euphorbia_balsamifera_m","Cryptocephalus_nitidicollis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"921","Euphorbia_balsamifera_m","Cryptocephalus_nubigena",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"922","Euphorbia_balsamifera_m","Curculionidae_sp",0,0.998144674705839,0.999630187871744,"both↑",FALSE,0.998887431288792,"Both approaches",0.997589434459049
"923","Euphorbia_balsamifera_m","Dasytes_cf_subaenescens",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"924","Euphorbia_balsamifera_m","Dasytes_lanzarotensis",0,0.993391291015376,NA,NA,FALSE,NA,NA,NA
"925","Euphorbia_balsamifera_m","Dasytes_subaenescens",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"926","Euphorbia_balsamifera_m","Delia_flavibasis",0,0.98802458064661,0.956074227598463,"both↑",FALSE,0.972049404122536,"Both approaches",0.939440375598829
"927","Euphorbia_balsamifera_m","Diglyphus_chabrias",0,0.999647704702948,0.999987362901931,"both↑",FALSE,0.99981753380244,"Both approaches",0.999604656571952
"928","Euphorbia_balsamifera_m","Dilophus_hiemalis",0,0.98585223275693,0.986709994626154,"both↑",FALSE,0.986281113691542,"Both approaches",0.970275746331674
"929","Euphorbia_balsamifera_m","Dinarmoides_spilopterus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"930","Euphorbia_balsamifera_m","Dischistus_atlanticus",0,0.998771648829211,NA,NA,FALSE,NA,NA,NA
"931","Euphorbia_balsamifera_m","Elasmus_platyedrae",0,0.997059914502789,0.999636496372617,"both↑",FALSE,0.998348205437703,"Both approaches",0.996421111781689
"932","Euphorbia_balsamifera_m","Empididae_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"933","Euphorbia_balsamifera_m","Empis_sp_1",0,0.986424938415368,0.951029402668647,"both↑",FALSE,0.968727170542007,"Both approaches",0.932242202841016
"934","Euphorbia_balsamifera_m","Eristalinus_aeneus",0,0.987878741489742,0.906163458494177,"both↑",FALSE,0.947021099991959,"Both approaches",0.885212383315912
"935","Euphorbia_balsamifera_m","Eristalinus_taeniops",0,0.981143311946371,0.92497505857996,"both↑",FALSE,0.953059185263165,"Both approaches",0.898294901403525
"936","Euphorbia_balsamifera_m","Eristalis_tenax",0,0.990225551776601,0.951145655528856,"both↑",FALSE,0.970685603652728,"Both approaches",0.936485474580911
"937","Euphorbia_balsamifera_m","Estheria_simonyi",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"938","Euphorbia_balsamifera_m","Eucera_gracilipes",0,0.997540829381688,0.997370832719418,"both↑",FALSE,0.997455831050553,"Both approaches",0.994487633942865
"939","Euphorbia_balsamifera_m","Euderus_sp",0,0.987092072724286,0.933252827889639,"both↑",FALSE,0.960172450306963,"Both approaches",0.913706975665086
"940","Euphorbia_balsamifera_m","Eumerus_latitarsis",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"941","Euphorbia_balsamifera_m","Eumerus_nivariae",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"942","Euphorbia_balsamifera_m","Eupelmus_sp",0,0.986744326452012,0.696041229886958,"offs↑ only",FALSE,0.986744326452012,"External location",0.971279373979359
"943","Euphorbia_balsamifera_m","Eupelmus_testaceiventris",0,0.994892729121152,0.987185319058007,"both↑",FALSE,0.991039024089579,"Both approaches",0.980584552194089
"944","Euphorbia_balsamifera_m","Eurytoma_sp_1",0,0.992458743722605,0.924697220480277,"both↑",FALSE,0.958577982101441,"Both approaches",0.910252294553122
"945","Euphorbia_balsamifera_m","Eurytoma_sp_2",0,0.989159749362372,0.987903677763788,"both↑",FALSE,0.98853171356308,"Both approaches",0.97515204605334
"946","Euphorbia_balsamifera_m","Eurytoma_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"947","Euphorbia_balsamifera_m","Exetastes_segmentarius",0,0.988766027165395,0.993862727167578,"both↑",FALSE,0.991314377166486,"Both approaches",0.981181150527387
"948","Euphorbia_balsamifera_m","Exhyalanthrax_canarionae",0,0.994902937839907,0.999976646391786,"both↑",FALSE,0.997439792115846,"Both approaches",0.994452882917667
"949","Euphorbia_balsamifera_m","Fannia_sp",0,0.978995913318488,0.912180914955943,"both↑",FALSE,0.945588414137216,"Both approaches",0.882108230630634
"950","Euphorbia_balsamifera_m","Gasteruption_sp",0,0.994967716776232,0.999659866227327,"both↑",FALSE,0.997313791501779,"Both approaches",0.994179881587189
"951","Euphorbia_balsamifera_m","Geometridae_sp",0,0.991233512121869,0.999512737764183,"both↑",FALSE,0.995373124943026,"Both approaches",0.989975104043224
"952","Euphorbia_balsamifera_m","Geometridae_sp_2",0,0.997799850193975,0.999987421043109,"both↑",FALSE,0.998893635618542,"Both approaches",0.997602877173508
"953","Euphorbia_balsamifera_m","Gnaphosidae_sp_1",0,0.967054384283641,0.860661057267123,"both↑",FALSE,0.913857720775382,"Both approaches",0.813358395013328
"954","Euphorbia_balsamifera_m","Goniozus_sp",0,0.994023796278514,0.997660027471927,"both↑",FALSE,0.995841911875221,"Both approaches",0.990990809062978
"955","Euphorbia_balsamifera_m","Halictus_fulvipes",0,0.994883750324231,0.940782543037317,"both↑",FALSE,0.967833146680774,"Both approaches",0.930305151141678
"956","Euphorbia_balsamifera_m","Holepyris_sp",0,0.975329645433207,0.857818254371175,"both↑",FALSE,0.916573949902191,"Both approaches",0.819243558121414
"957","Euphorbia_balsamifera_m","Hylaeus_ater",0,0.99916671160439,0.996597318948692,"both↑",FALSE,0.997882015276541,"Both approaches",0.995411033099173
"958","Euphorbia_balsamifera_m","Hylaeus_hohmanni",0,0.995586064512358,0.999954392819946,"both↑",FALSE,0.997770228666152,"Both approaches",0.995168828776662
"959","Euphorbia_balsamifera_m","Hylaeus_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"960","Euphorbia_balsamifera_m","Hym_Waiting_85",0,0.995129343747431,0.998161765168581,"both↑",FALSE,0.996645554458006,"Both approaches",0.992732034659013
"961","Euphorbia_balsamifera_m","Lasioglossum_arctifrons",0,0.98106348284541,0.978405437811222,"both↑",FALSE,0.979734460328316,"Both approaches",0.956091330711351
"962","Euphorbia_balsamifera_m","Lasioglossum_loetum",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"963","Euphorbia_balsamifera_m","Lasioglossum_phoenicurum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"964","Euphorbia_balsamifera_m","Lasioglossum_viride",0.714285714285714,NA,NA,NA,TRUE,NA,NA,NA
"965","Euphorbia_balsamifera_m","Leptochilus_cruentatus",0,0.998185763721643,0.999364849240993,"both↑",FALSE,0.998775306481318,"Both approaches",0.997346497376189
"966","Euphorbia_balsamifera_m","Leptochilus_eatoni",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"967","Euphorbia_balsamifera_m","Leptochilus_fortunatus",0,0.998280918226773,0.999811770656989,"both↑",FALSE,0.999046344441881,"Both approaches",0.997933746290742
"968","Euphorbia_balsamifera_m","Linnaemyia_soror",0,0.992617566373879,0.818715342393706,"both↑",FALSE,0.905666454383793,"Both approaches",0.795610651164884
"969","Euphorbia_balsamifera_m","Lucilia_sericata",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"970","Euphorbia_balsamifera_m","Lucilia_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"971","Euphorbia_balsamifera_m","Macrocoma_cf_henoni",0,0.991869633198484,0.998495006890295,"both↑",FALSE,0.995182320044389,"Both approaches",0.98956169342951
"972","Euphorbia_balsamifera_m","Macrocoma_splendens",0,0.98082780970663,0.897852409195206,"both↑",FALSE,0.939340109450918,"Both approaches",0.868570237143656
"973","Euphorbia_balsamifera_m","Macroglossum_stellatarum",0,0.999321820161053,0.991832665941577,"both↑",FALSE,0.995577243051315,"Both approaches",0.990417359944515
"974","Euphorbia_balsamifera_m","Malthinus_mutabilis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"975","Euphorbia_balsamifera_m","Megachile_canariensis",0,0.99298502115011,0.900761100762786,"both↑",FALSE,0.946873060956448,"Both approaches",0.884891632072303
"976","Euphorbia_balsamifera_m","Megaselia_sp_1",0,0.987071483192484,0.980756011644526,"both↑",FALSE,0.983913747418505,"Both approaches",0.965146452740094
"977","Euphorbia_balsamifera_m","Megaselia_sp_2",0,0.997517107671838,NA,NA,FALSE,NA,NA,NA
"978","Euphorbia_balsamifera_m","Melecta_curvispina",0,0.99708580382411,0.987776010934141,"both↑",FALSE,0.992430907379126,"Both approaches",0.983600299321439
"979","Euphorbia_balsamifera_m","Melecta_sp",0,0.99474436566609,0.981445095957068,"both↑",FALSE,0.988094730811579,"Both approaches",0.974205250091754
"980","Euphorbia_balsamifera_m","Meligethes_canariensis",0,0.999865050964464,0.99998914787003,"both↑",FALSE,0.999927099417247,"Both approaches",0.999842048737369
"981","Euphorbia_balsamifera_m","Meligethes_cf_canariensis",0,0.988629710947586,0.844323312988882,"both↑",FALSE,0.916476511968234,"Both approaches",0.819032442597841
"982","Euphorbia_balsamifera_m","Milichiidae_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"983","Euphorbia_balsamifera_m","Minotetrastichus_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"984","Euphorbia_balsamifera_m","Monomorium_subopacum",0,0.987164178806969,0.770325316164916,"both↑",FALSE,0.878744747485942,"Both approaches",0.737280286219541
"985","Euphorbia_balsamifera_m","Mordellistena_cf_canariensis",0,0.942311929693782,0.921068392307644,"both↑",FALSE,0.931690161000713,"Both approaches",0.851995348834878
"986","Euphorbia_balsamifera_m","Musca_domestica",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"987","Euphorbia_balsamifera_m","Musca_osiris",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"988","Euphorbia_balsamifera_m","Musca_sorbens",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"989","Euphorbia_balsamifera_m","Myathropa_florea",0,0.988009846603892,0.974982927003398,"both↑",FALSE,0.981496386803645,"Both approaches",0.959908838074565
"990","Euphorbia_balsamifera_m","Mycetophilidae_sp_1",0,0.992638014177717,NA,NA,FALSE,NA,NA,NA
"991","Euphorbia_balsamifera_m","Myopites_nigrescens",0,0.998755359925331,0.995018712196707,"both↑",FALSE,0.996887036061019,"Both approaches",0.993255244798875
"992","Euphorbia_balsamifera_m","Neodryophilus_cryptophagoides",0,0.992187753067977,0.987678231323292,"both↑",FALSE,0.989932992195634,"Both approaches",0.978188149757208
"993","Euphorbia_balsamifera_m","Nomioides_deceptor",0,0.998783055758481,NA,NA,FALSE,NA,NA,NA
"994","Euphorbia_balsamifera_m","Nomioides_fortunatus",0,0.970324354938105,NA,NA,FALSE,NA,NA,NA
"995","Euphorbia_balsamifera_m","Nomioides_sp",0,0.99732921174705,0.999684151312937,"both↑",FALSE,0.998506681529994,"Both approaches",0.996764476648319
"996","Euphorbia_balsamifera_m","Nyctia_lugubris",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"997","Euphorbia_balsamifera_m","Ormyrus_sp_1",0,0.992871209357376,0.99867017832931,"both↑",FALSE,0.995770693843343,"Both approaches",0.990836503327243
"998","Euphorbia_balsamifera_m","Oscinella_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"999","Euphorbia_balsamifera_m","Oscinella_sp_2",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1000","Euphorbia_balsamifera_m","Oscinimorpha_sp",0,0.999583187291847,0.972971768597585,"both↑",FALSE,0.986277477944716,"Both approaches",0.970267868880218
"1001","Euphorbia_balsamifera_m","Osmia_canaria",0,0.995787441020804,0.96877544722606,"both↑",FALSE,0.982281444123432,"Both approaches",0.961609795600769
"1002","Euphorbia_balsamifera_m","Osmia_latreillei",0,0.997603828117538,0.901213598046875,"both↑",FALSE,0.949408713082207,"Both approaches",0.890385545011448
"1003","Euphorbia_balsamifera_m","Oxyopes_cf_kraepelinorum",0,0.923580922790097,0.817366611466673,"both↑",FALSE,0.870473767128385,"Both approaches",0.719359828778167
"1004","Euphorbia_balsamifera_m","Oxyopes_kraepelinorum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1005","Euphorbia_balsamifera_m","Paragus_tibialis",0,0.99569873287653,0.998942245680088,"both↑",FALSE,0.997320489278309,"Both approaches",0.994194393436336
"1006","Euphorbia_balsamifera_m","Paratrechina_longicornis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1007","Euphorbia_balsamifera_m","Perilampus_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1008","Euphorbia_balsamifera_m","Perilampus_sp_2",0,0.988805540946233,0.963604594769057,"both↑",FALSE,0.976205067857645,"Both approaches",0.948444313691565
"1009","Euphorbia_balsamifera_m","Phalacrus_coruscus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1010","Euphorbia_balsamifera_m","Phthiria_simonyi",0,0.988253678872691,0.993024688817676,"both↑",FALSE,0.990639183845184,"Both approaches",0.979718231664564
"1011","Euphorbia_balsamifera_m","Physiphora_alceae",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1012","Euphorbia_balsamifera_m","Phyto_discrepans",0,0.988482795440223,0.857860058563554,"both↑",FALSE,0.923171427001888,"Both approaches",0.833538091837425
"1013","Euphorbia_balsamifera_m","Phyto_nigrobarbata",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1014","Euphorbia_balsamifera_m","Pieris_rapae",0,0.988829070925925,0.965439141195934,"both↑",FALSE,0.977134106060929,"Both approaches",0.95045722979868
"1015","Euphorbia_balsamifera_m","Plagiolepis_schmitzii",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"1016","Euphorbia_balsamifera_m","Plagiolepis_sp_2",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"1017","Euphorbia_balsamifera_m","Platypalpus_sp",0,0.988481678135214,0.99958530491779,"both↑",FALSE,0.994033491526502,"Both approaches",0.987072564974088
"1018","Euphorbia_balsamifera_m","Platypalpus_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1019","Euphorbia_balsamifera_m","Platypalpus_sp_2",0,0.985688688110377,0.863128390450096,"both↑",FALSE,0.924408539280236,"Both approaches",0.836218501773845
"1020","Euphorbia_balsamifera_m","Podalonia_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1021","Euphorbia_balsamifera_m","Proconura_sp_1",0,0.99472068454464,0.998551093463339,"both↑",FALSE,0.996635889003989,"Both approaches",0.992711092841977
"1022","Euphorbia_balsamifera_m","Proconura_sp_2",0,0.998218472340315,0.999980161422711,"both↑",FALSE,0.999099316881513,"Both approaches",0.998048519909945
"1023","Euphorbia_balsamifera_m","Pteromalus_sp_1",0,0.998403043114911,0.984390841155068,"both↑",FALSE,0.99139694213499,"Both approaches",0.981360041292478
"1024","Euphorbia_balsamifera_m","Pteromalus_sp_2",0,0.997591587420516,0.980427404910669,"both↑",FALSE,0.989009496165592,"Both approaches",0.976187241692116
"1025","Euphorbia_balsamifera_m","Pteromalus_sp_3",0,0.988259926161974,0.789267895558025,"both↑",FALSE,0.88876391086,"Both approaches",0.758988473529999
"1026","Euphorbia_balsamifera_m","Pteromalus_sp_4",0,0.974043875646101,0.91439206005372,"both↑",FALSE,0.944217967849911,"Both approaches",0.879138930341473
"1027","Euphorbia_balsamifera_m","Rondania_insularis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1028","Euphorbia_balsamifera_m","Sapromyza_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1029","Euphorbia_balsamifera_m","Sarcophaga_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1030","Euphorbia_balsamifera_m","Sarcophagidae_sp",0,0.993836732216551,0.991368272428632,"both↑",FALSE,0.992602502322592,"Both approaches",0.983972088365615
"1031","Euphorbia_balsamifera_m","Sarcophagidae_sp_2",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1032","Euphorbia_balsamifera_m","Sarcophagidae_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1033","Euphorbia_balsamifera_m","Sarcophagidae_sp_4",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1034","Euphorbia_balsamifera_m","Sarcophagidae_sp_5",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"1035","Euphorbia_balsamifera_m","Sarcophagidae_sp_6",0,0.999577112501228,0.999987108373513,"both↑",FALSE,0.99978211043737,"Both approaches",0.999527905947636
"1036","Euphorbia_balsamifera_m","Sarcophagidae_sp_7",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1037","Euphorbia_balsamifera_m","Sarcophagidae_sp_8",0,0.995575882021584,0.984396628761352,"both↑",FALSE,0.989986255391468,"Both approaches",0.978303553348181
"1038","Euphorbia_balsamifera_m","Scaeva_albomaculata",0,0.988894146127189,0.858261669177441,"both↑",FALSE,0.923577907652315,"Both approaches",0.834418799913349
"1039","Euphorbia_balsamifera_m","Scaptomyza_sp_2",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1040","Euphorbia_balsamifera_m","Scenopinus_sp",0,0.995874455634347,0.998025758113831,"both↑",FALSE,0.996950106874089,"Both approaches",0.993391898227193
"1041","Euphorbia_balsamifera_m","Sciaridae_sp",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"1042","Euphorbia_balsamifera_m","Sciaridae_sp_1",0,0.994287591806861,0.950297781421895,"both↑",FALSE,0.972292686614378,"Both approaches",0.939967487664485
"1043","Euphorbia_balsamifera_m","Sciaridae_sp_4",0,0.99899155084177,0.99592379434425,"both↑",FALSE,0.99745767259301,"Both approaches",0.994491623951522
"1044","Euphorbia_balsamifera_m","Scymnus_canariensis",0,0.986007658324029,0.988040586955583,"both↑",FALSE,0.987024122639806,"Both approaches",0.971885599052913
"1045","Euphorbia_balsamifera_m","Sepsis_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1046","Euphorbia_balsamifera_m","Sibinia_sericea",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1047","Euphorbia_balsamifera_m","Spathulina_sicula",0,0.986795463964595,0.949155599715368,"both↑",FALSE,0.967975531839982,"Both approaches",0.93061365231996
"1048","Euphorbia_balsamifera_m","Sphaeniscus_filiolus",0,0.971048060157843,0.903154222791522,"both↑",FALSE,0.937101141474683,"Both approaches",0.863719139861812
"1049","Euphorbia_balsamifera_m","Sphecidae_sp",0,0.993427075260576,0.997317252680866,"both↑",FALSE,0.995372163970721,"Both approaches",0.989973021936563
"1050","Euphorbia_balsamifera_m","Stenoselma_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1051","Euphorbia_balsamifera_m","Stomorhina_lunata",0,0.942058209828199,NA,NA,FALSE,NA,NA,NA
"1052","Euphorbia_balsamifera_m","Synthesomyia_nudiseta",0,0.988140866844539,0.857399902956386,"both↑",FALSE,0.922770384900462,"Both approaches",0.832669167284335
"1053","Euphorbia_balsamifera_m","Syritta_pipiens",0,0.98527847820019,0.991626875535493,"both↑",FALSE,0.988452676867841,"Both approaches",0.974980799880323
"1054","Euphorbia_balsamifera_m","Tachina_canariensis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1055","Euphorbia_balsamifera_m","Tachinidae_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1056","Euphorbia_balsamifera_m","Tachyagetes_aemulans",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1057","Euphorbia_balsamifera_m","Tapinoma_nigerrimum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1058","Euphorbia_balsamifera_m","Tephritidae_sp_1",0,0.998030103021854,0.999246114196685,"both↑",FALSE,0.99863810860927,"Both approaches",0.997049235320085
"1059","Euphorbia_balsamifera_m","Tethina_marmorata",0,0.99656829363729,0.998655619422491,"both↑",FALSE,0.99761195652989,"Both approaches",0.994825905814762
"1060","Euphorbia_balsamifera_m","Tethinidae_sp_1",0,0.99597664083597,0.998362559586777,"both↑",FALSE,0.997169600211373,"Both approaches",0.993867467124641
"1061","Euphorbia_balsamifera_m","Tethinidae_sp_2",0,0.998696031837394,NA,NA,FALSE,NA,NA,NA
"1062","Euphorbia_balsamifera_m","Tethinidae_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1063","Euphorbia_balsamifera_m","Tetramesa_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1064","Euphorbia_balsamifera_m","Thaumatomyia_notata",0,0.996102080756179,0.963105336058195,"both↑",FALSE,0.979603708407187,"Both approaches",0.955808034882238
"1065","Euphorbia_balsamifera_m","Themnothorax_hesperius",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"1066","Euphorbia_balsamifera_m","Themnothorax_productus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1067","Euphorbia_balsamifera_m","Themnothorax_risii",0,0.988722442919615,0.999978568788055,"both↑",FALSE,0.994350505853835,"Both approaches",0.987759429349976
"1068","Euphorbia_balsamifera_m","Thomisus_cf_globosum",0,0.990694897382323,0.973794412279508,"both↑",FALSE,0.982244654830916,"Both approaches",0.961530085466984
"1069","Euphorbia_balsamifera_m","Thomisus_cf_onustus",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"1070","Euphorbia_balsamifera_m","Thyreus_sp_aff_ramosus",0,0.996702171482697,NA,NA,FALSE,NA,NA,NA
"1071","Euphorbia_balsamifera_m","Thyridanthrax_indigenus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1072","Euphorbia_balsamifera_m","Thysanoptera_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1073","Euphorbia_balsamifera_m","Thysanoptera_sp_1",0.857142857142857,NA,NA,NA,TRUE,NA,NA,NA
"1074","Euphorbia_balsamifera_m","Thysanoptera_sp_2",0,0.999539010456282,0.998506405210901,"both↑",FALSE,0.999022707833591,"Both approaches",0.997882533639448
"1075","Euphorbia_balsamifera_m","Thysanoptera_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1076","Euphorbia_balsamifera_m","Thysanoptera_sp_4",0,0.99851823027797,0.993917311864783,"both↑",FALSE,0.996217771071376,"Both approaches",0.991805170654649
"1077","Euphorbia_balsamifera_m","Thysanoptera_sp_7",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1078","Euphorbia_balsamifera_m","Torymoides_lindbergi",0,0.905032380200011,0.912974421466323,"both↑",FALSE,0.909003400833167,"Both approaches",0.802840701805195
"1079","Euphorbia_balsamifera_m","Trixoscelis_sp",0,0.976120214413796,0.861276628773209,"both↑",FALSE,0.918698421593503,"Both approaches",0.823846580119256
"1080","Euphorbia_balsamifera_m","Troglops_sp",0,0.997710835157272,0.995327275385105,"both↑",FALSE,0.996519055271188,"Both approaches",0.992457953087575
"1081","Euphorbia_balsamifera_m","Tropinota_squalida",0,0.998951408595942,0.999945710480977,"both↑",FALSE,0.999448559538459,"Both approaches",0.998805212333329
"1082","Euphorbia_balsamifera_m","Trupanea_augur",0,0.976765356624398,0.9657050670369,"both↑",FALSE,0.971235211830649,"Both approaches",0.93767629229974
"1083","Euphorbia_balsamifera_m","Urelliosoma_guimari",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1084","Euphorbia_balsamifera_m","Urellliosoma_sp",0,0.995858163061728,0.999061172532891,"both↑",FALSE,0.99745966779731,"Both approaches",0.994495946894171
"1085","Euphorbia_balsamifera_m","Vanessa_Cardui",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1086","Euphorbia_balsamifera_m","Vestitohalictus_sp",0,0.996837567931714,0.998399646790186,"both↑",FALSE,0.99761860736095,"Both approaches",0.994840315948726
"1087","Euphorbia_balsamifera_m","Villa_nigriceps",0,0.988723821989849,0.918444780061922,"both↑",FALSE,0.953584301025886,"Both approaches",0.899432652222752
"1088","Euphorbia_lamarckii","Agromyzidae_sp_1",0,0.734753348121526,NA,NA,FALSE,NA,NA,NA
"1089","Euphorbia_lamarckii","Agromyzidae_sp_2",0,0.563509784257117,0.5,NA,FALSE,NA,NA,NA
"1090","Euphorbia_lamarckii","Amegilla_canifrons",0,0.61706440231435,0.501823569611591,NA,FALSE,NA,NA,NA
"1091","Euphorbia_lamarckii","Amegilla_quadrifasciata",0,0.725453331617563,0.5,"offs↑ only",FALSE,0.725453331617563,"External location",0.405148885171386
"1092","Euphorbia_lamarckii","Ammophila_terminata",0,0.640265595384827,0.69569542539062,NA,FALSE,NA,NA,NA
"1093","Euphorbia_lamarckii","Anaspis_cf_canariensis",0,0.774299748571752,NA,NA,FALSE,NA,NA,NA
"1094","Euphorbia_lamarckii","Anaspis_proteus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1095","Euphorbia_lamarckii","Anthophora_alluaudi",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1096","Euphorbia_lamarckii","Anthophora_orotavae",0,0.668965846640865,0.674433549203877,NA,FALSE,NA,NA,NA
"1097","Euphorbia_lamarckii","Apis_mellifera",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"1098","Euphorbia_lamarckii","Aprostocetus_occidentalis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
