"","node_from","node_to","n","mean_pred","sd_pred","p_value"
"1071","Launaea_arborescens","Synthesomyia_nudiseta",5,0.592720652478572,0.0943360732695634,0.0928825808619822
"1072","Launaea_arborescens","Tachina_canariensis",15,0.619003109538095,0.120865835621179,0.00190027442710661
"1073","Launaea_arborescens","Tachinidae_sp_1",8,0.488696943407797,0.0701495521353494,0.662378796720764
"1074","Launaea_arborescens","Tachyagetes_aemulans",5,0.564193558152967,0.18996907638749,0.491942226026797
"1075","Launaea_arborescens","Tapinoma_nigerrimum",5,0.557749871402681,0.201231228384113,0.55598537945498
"1076","Launaea_arborescens","Tethina_marmorata",7,0.575916252638684,0.125151509206855,0.159638294698649
"1077","Launaea_arborescens","Tethinidae_sp_2",6,0.4979718878416,0.00851080406165864,0.584754317642985
"1078","Launaea_arborescens","Tetramesa_sp",17,0.478078906486621,0.105219785416266,0.403031061091522
"1079","Launaea_arborescens","Themnothorax_productus",5,0.468051158349542,0.0437481992994123,0.17781129135171
"1080","Launaea_arborescens","Thomisus_cf_onustus",23,0.596086351107934,0.122058139659599,0.00104150530695363
"1081","Launaea_arborescens","Thysanoptera_sp",10,0.518753627269943,0.0721484968128637,0.432327695167147
"1082","Launaea_arborescens","Thysanoptera_sp_1",61,0.709987575513998,0.183476414254488,1.25144687439969e-12
"1083","Launaea_arborescens","Thysanoptera_sp_3",26,0.573735301571202,0.102388674407816,0.00114413846008565
"1084","Launaea_arborescens","Thysanoptera_sp_4",6,0.670598012863483,0.16731115476729,0.0546496251287417
"1085","Launaea_arborescens","Thysanoptera_sp_7",10,0.507462713844515,0.0614634684998448,0.70992585156159
"1086","Launaea_arborescens","Trixoscelis_sp",9,0.604850232591943,0.0946487566123903,0.0104876937823565
"1087","Launaea_arborescens","Troglops_sp",8,0.522068361554619,0.0396860119036642,0.15975914104757
"1088","Launaea_arborescens","Trupanea_augur",7,0.706189457597256,0.115712244560492,0.00327657388166144
"1089","Lavendula_buchii","Ceratogoponidae_sp",5,0.50622506597235,0.00419742029100266,0.0294818005126128
"1090","Lavendula_buchii","Chironomidae_sp",6,0.501458419405336,0.00491830520642966,0.500192405913346
"1091","Lavendula_buchii","Chloropidae_sp_5",8,0.503338981371892,0.00297105474735142,0.0155188922922845
"1092","Lavendula_buchii","Eumerus_latitarsis",5,0.495758487649538,0.0171063213204503,0.608819669214523
"1093","Lavendula_buchii","Lasioglossum_viride",6,0.5219443461814,0.0502912082384716,0.334010885363881
"1094","Lavendula_buchii","Megaselia_sp_2",6,0.520184703046456,0.0114556335736284,0.00759950410201174
"1095","Lavendula_buchii","Myathropa_florea",7,0.499651683660026,0.0197296387478167,0.964260769976288
"1096","Lavendula_buchii","Neodryophilus_cryptophagoides",6,0.506778134477933,0.00448442678664392,0.0139651224220614
"1097","Lavendula_buchii","Scenopinus_sp",8,0.50561707000638,0.0263352642558461,0.565350760110255
"1098","Lavendula_minutolii","Agromyzidae_sp_1",7,0.500000686311559,0.000808768644880944,0.998281414081969
"1099","Lavendula_minutolii","Anaspis_proteus",8,0.50466782069658,0.00905095142276764,0.188011824152599
"1100","Lavendula_minutolii","Apis_mellifera",6,0.501568128279881,0.00765070623175238,0.636948594660285
"1101","Lavendula_minutolii","Attalus_obscurus",7,0.503016131414783,0.00989422345518697,0.450717214948467
"1102","Lavendula_minutolii","Camponotus_feae",7,0.507064293596284,0.0129926822749299,0.200332325169045
"1103","Lavendula_minutolii","Chloropidae_sp_2",7,0.500068243423239,0.00168505471787191,0.918162316079502
"1104","Lavendula_minutolii","Chrysomya_albiceps",8,0.499989612859635,0.00205350448184296,0.98898436624243
"1105","Lavendula_minutolii","Coccinella_miranda",5,0.500149014953185,0.00036186956812209,0.409265465327028
"1106","Lavendula_minutolii","Dinarmoides_spilopterus",9,0.502365721974934,0.0065516820015708,0.310259298779246
"1107","Lavendula_minutolii","Hylaeus_hohmanni",8,0.502702150360015,0.00338570260648691,0.0585567570602228
"1108","Lavendula_minutolii","Lasioglossum_loetum",7,0.501453035951198,0.00406093674786871,0.3803550631477
"1109","Lavendula_minutolii","Lucilia_sericata",7,0.500541475758198,0.00579292132008875,0.812918249747685
"1110","Lavendula_minutolii","Osmia_canaria",6,0.5,0,NA
"1111","Lavendula_minutolii","Osmia_latreillei",6,0.500659014653784,0.00305710505368198,0.620063285308146
"1112","Lavendula_minutolii","Stenoselma_sp",7,0.498165176830095,0.0022041258185156,0.0698656070107373
"1113","Lavendula_minutolii","Thysanoptera_sp_1",8,0.500813336057274,0.00216350184647659,0.322943147878981
"1114","Lavendula_minutolii","Thysanoptera_sp_2",8,0.504782463318402,0.00722070308107892,0.103170076907445
"1115","Lavendula_minutolii","Urelliosoma_guimari",8,0.501428474575964,0.00436304320983418,0.385241287120507
"1116","Lavendula_multifida","Agromyzidae_sp_1",5,0.517943551857434,0.00468279502545625,0.00101895357886903
"1117","Lavendula_multifida","Anthophora_alluaudi",5,0.532050058876509,0.0363075190193943,0.119638903446386
"1118","Lavendula_multifida","Aprostocetus_occidentalis",8,0.509189406649276,0.0111821674377937,0.053051405625542
"1119","Lavendula_multifida","Bruchidius_wollastoni",8,0.5085434348054,0.0274981259750115,0.408676800309674
"1120","Lavendula_multifida","Chrysomya_albiceps",9,0.515340820056761,0.0264022394658142,0.119475097846765
"1121","Lavendula_multifida","Dasytes_subaenescens",5,0.500442981622741,0.00886821555615756,0.916445629435577
"1122","Lavendula_multifida","Dinarmoides_spilopterus",7,0.517517101554259,0.0211072332716436,0.0705153010561456
"1123","Lavendula_multifida","Eumerus_latitarsis",10,0.520051532809214,0.00965395972158721,0.000102989658012454
"1124","Lavendula_multifida","Eurytoma_sp_1",7,0.526951947181028,0.0191033287510362,0.00970499720895183
"1125","Lavendula_multifida","Halictus_fulvipes",8,0.501210776794517,0.00283548496580068,0.266356042961367
"1126","Lavendula_multifida","Lasioglossum_loetum",6,0.515173823444944,0.0161611254302083,0.0697857485082234
"1127","Lavendula_multifida","Lucilia_sericata",6,0.516707658385215,0.0138967070964331,0.0320719321125633
"1128","Lavendula_multifida","Macrocoma_splendens",8,0.514250998480612,0.0124858653522416,0.0144861538400748
"1129","Lavendula_multifida","Megachile_canariensis",7,0.512895658732208,0.0112319038880418,0.0228715441382118
"1130","Lavendula_multifida","Megaselia_sp_1",6,0.50184310768223,0.00130083577593234,0.0178379634248545
"1131","Lavendula_multifida","Musca_domestica",8,0.50869198165597,0.0113493032714287,0.0669938001457316
"1132","Lavendula_multifida","Myopites_nigrescens",15,0.508180537378591,0.0131784288274389,0.0306237613599875
"1133","Lavendula_multifida","Nyctia_lugubris",5,0.504447765386302,0.00252197920963454,0.0169095489317964
"1134","Lavendula_multifida","Oxyopes_kraepelinorum",7,0.510953130351696,0.00438544231454908,0.000577888826034807
"1135","Lavendula_multifida","Paratrechina_longicornis",5,0.517369997878085,0.00678215491795912,0.00460240845494892
"1136","Lavendula_multifida","Physiphora_alceae",7,0.510736805862017,0.0146684547015087,0.100916606271059
"1137","Lavendula_multifida","Pieris_rapae",5,0.503166331221854,0.00268557322307502,0.0578001872443861
"1138","Lavendula_multifida","Plagiolepis_schmitzii",9,0.523667831135431,0.0105449233515554,0.000147541826806036
"1139","Lavendula_multifida","Platypalpus_sp",6,0.505361738243818,0.00488804520911634,0.0434613596060487
"1140","Lavendula_multifida","Platypalpus_sp_1",8,0.506851921352935,0.00557532868150367,0.010321074396792
"1141","Lavendula_multifida","Sarcophagidae_sp_8",10,0.501423472159093,0.0187555689445868,0.81570422435525
"1142","Lavendula_multifida","Scenopinus_sp",6,0.502265618849522,0.00401080360814178,0.225047273646319
"1143","Lavendula_multifida","Sciaridae_sp_1",11,0.503392492071964,0.00653017045156858,0.115608296494313
"1144","Lavendula_multifida","Scymnus_canariensis",7,0.508026747387112,0.00287999570974501,0.000318887315885835
"1145","Lavendula_multifida","Tachina_canariensis",6,0.52891303048419,0.00643126204300756,0.000107476521658369
"1146","Lavendula_multifida","Thomisus_cf_onustus",6,0.505825734434586,0.0120629253394877,0.289999989415987
"1147","Lavendula_multifida","Thyridanthrax_indigenus",5,0.54121111041952,0.0228132170139508,0.0156122304808338
"1148","Lavendula_multifida","Thysanoptera_sp_1",7,0.54383741121099,0.0436883465827555,0.0377865966600058
"1149","Lavendula_multifida","Thysanoptera_sp_2",8,0.527690137909977,0.0491011299387348,0.154727393162489
"1150","Lotus_glaucus","Anthophora_alluaudi",7,0.479160979625425,0.0390337041408093,0.207512718746508
"1151","Lotus_glaucus","Camponotus_feae",12,0.582536386624837,0.057215122057422,0.000404322258970943
"1152","Lotus_glaucus","Ceratogoponidae_sp_2",9,0.495698951969907,0.0111634750662536,0.281098427327961
"1153","Lotus_glaucus","Chironomidae_sp_1",5,0.515281111962683,0.00857861961903741,0.0163585880857011
"1154","Lotus_glaucus","Chloropidae_sp_3",8,0.506220962863066,0.0133291386318678,0.22833576167866
"1155","Lotus_glaucus","Colias_croceus",5,0.497162323543961,0.00209086520392681,0.0386005915702795
"1156","Lotus_glaucus","Colletes_dimidiatus",8,0.500537881437321,0.0153118206334693,0.923639263254709
"1157","Lotus_glaucus","Dasytes_subaenescens",8,0.519640487213623,0.0183326529367254,0.0191090829336577
"1158","Lotus_glaucus","Delia_flavibasis",7,0.503886545831917,0.00317751231011556,0.0177731226315107
"1159","Lotus_glaucus","Estheria_simonyi",12,0.514075140476719,0.0335513851016683,0.174087093912942
"1160","Lotus_glaucus","Eucera_gracilipes",6,0.501020101315267,0.0120874395213885,0.844382391937034
"1161","Lotus_glaucus","Eumerus_latitarsis",8,0.499768472528487,0.0113485908291266,0.955597100629528
"1162","Lotus_glaucus","Lasioglossum_loetum",5,0.560927828565819,0.0559639140251082,0.0716395845425997
"1163","Lotus_glaucus","Linnaemyia_soror",5,0.49120315533178,0.00990064625141244,0.117884688232881
"1164","Lotus_glaucus","Lucilia_sericata",8,0.504509032771297,0.0144806459506722,0.407686252584456
"1165","Lotus_glaucus","Myathropa_florea",5,0.471290099952109,0.0231639212040554,0.0502571188634302
"1166","Lotus_glaucus","Mycetophilidae_sp_1",6,0.502253663854549,0.00833266821407247,0.536967864186265
"1167","Lotus_glaucus","Perilampus_sp_2",6,0.499138685437416,0.0192103588741288,0.916819811320366
"1168","Lotus_glaucus","Tachina_canariensis",5,0.50677725635763,0.00900504825703508,0.167687565367389
"1169","Lotus_glaucus","Thaumatomyia_notata",7,0.504877900732779,0.0039811337967217,0.01764878815877
"1170","Lotus_glaucus","Thomisus_cf_onustus",6,0.526248618663611,0.0578010365463656,0.31658384722371
"1171","Lotus_glaucus","Thysanoptera_sp_1",11,0.514303634434987,0.018125069169191,0.0257140593230509
"1172","Lotus_lancerottensis","Anaspis_cf_eversi",14,0.497116563678796,0.00280837191571573,0.00203949797315692
"1173","Lotus_lancerottensis","Aphthona_wachnitzae",8,0.513903840186903,0.00726269277071516,0.000992624881078694
"1174","Lotus_lancerottensis","Asteia_caesia",10,0.505938509260544,0.0043136095605704,0.00184088323231101
"1175","Lotus_lancerottensis","Aulacoderus_canariensis",7,0.515721255343974,0.0127357893900974,0.0171206427868819
"1176","Lotus_lancerottensis","Blaesoxipha_sp_1",7,0.499417876852609,0.00146907508112242,0.334844939510461
"1177","Lotus_lancerottensis","Chalicodoma_sicula",5,0.4918742077733,0.020489017683155,0.425283714325488
"1178","Lotus_lancerottensis","Chrysomya_albiceps",10,0.501586736727098,0.00257582066849182,0.0832334278585313
"1179","Lotus_lancerottensis","Cryptocephalus_nubigena",5,0.502886885760441,0.00410011221714225,0.190508206277625
"1180","Lotus_lancerottensis","Dischistus_atlanticus",8,0.507008227505395,0.00889551639187237,0.061120133905096
"1181","Lotus_lancerottensis","Eurytoma_sp_1",10,0.500014966360571,0.00078334305597893,0.953143317181271
"1182","Lotus_lancerottensis","Geometridae_sp_2",5,0.497618430061698,0.00356176211234772,0.209196544741706
"1183","Lotus_lancerottensis","Goniozus_sp",5,0.500419185478093,0.000834041128931295,0.323965319775765
"1184","Lotus_lancerottensis","Lucilia_sericata",8,0.505490940022464,0.00323785063823195,0.00197398855573937
"1185","Lotus_lancerottensis","Oscinimorpha_sp",7,0.500021460047656,0.000277757922278389,0.844786678545708
"1186","Lotus_lancerottensis","Phalacrus_coruscus",7,0.506848142322844,0.00345157168261721,0.00192101285916864
"1187","Lotus_lancerottensis","Plagiolepis_schmitzii",7,0.513111930579072,0.0137948332340888,0.0456079029263556
"1188","Lotus_lancerottensis","Platypalpus_sp_1",7,0.504241721352901,0.00401872963713198,0.0314711312421411
"1189","Lotus_lancerottensis","Sapromyza_sp",8,0.507103428506633,0.00554166007473271,0.00844771310704032
"1190","Lotus_lancerottensis","Sarcophagidae_sp_4",6,0.507076404531507,0.00798813061254612,0.0821516452492841
"1191","Lotus_lancerottensis","Sarcophagidae_sp_5",10,0.502999523497051,0.00356664637673656,0.0260691822026684
"1192","Lotus_lancerottensis","Sarcophagidae_sp_6",6,0.50309660835292,0.00963746579672153,0.466905210641515
"1193","Lotus_lancerottensis","Sciaridae_sp",6,0.513537034164171,0.00958878176422456,0.0180795248029126
"1194","Lotus_lancerottensis","Tethinidae_sp_3",12,0.506266582534388,0.00665919163825841,0.00760078017947985
"1195","Lotus_lancerottensis","Tetramesa_sp",5,0.501065647183751,0.00276997800215446,0.438159619700433
"1196","Lotus_lancerottensis","Thysanoptera_sp_1",5,0.5144426591938,0.00963409328609496,0.0285122764787416
"1197","Lotus_lancerottensis","Thysanoptera_sp_2",6,0.49879721361441,0.0023270622693379,0.261270991256456
"1198","Lotus_lancerottensis","Urelliosoma_guimari",7,0.498566622998964,0.00151283026307777,0.0461024189377119
"1199","Lotus_sessilifolius","Agromyzidae_sp_1",5,0.50108305598578,0.00272890885942844,0.424973454665179
"1200","Lotus_sessilifolius","Ammophila_terminata",5,0.500178004048867,0.000271130956999707,0.216008560274001
"1201","Lotus_sessilifolius","Anaspis_proteus",9,0.519283574328726,0.00599240234946512,1.10335076895692e-05
"1202","Lotus_sessilifolius","Anthophora_orotavae",5,0.507335388159353,0.00981768109286135,0.170100799290818
"1203","Lotus_sessilifolius","Apis_mellifera",7,0.505536953384341,0.00715891552672487,0.0866830455031351
"1204","Lotus_sessilifolius","Attagenus_wollastoni",6,0.513114934975482,0.00700093952420166,0.0059008225989737
"1205","Lotus_sessilifolius","Attalus_ruficollis",5,0.501787213809394,0.00201247308907463,0.118018517523285
"1206","Lotus_sessilifolius","Blaesoxipha_sp_1",5,0.497988162567802,0.00323553537778688,0.236779690176089
"1207","Lotus_sessilifolius","Chalicodoma_canescens",6,0.513040827383943,0.00671809504494796,0.00508270311321518
"1208","Lotus_sessilifolius","Chloropidae_sp_5",6,0.507394706722669,0.0147426220870835,0.273879389206835
"1209","Lotus_sessilifolius","Chrysomya_albiceps",8,0.5042574183767,0.00521049467288469,0.0541017569504756
"1210","Lotus_sessilifolius","Dinarmoides_spilopterus",6,0.504000101144376,0.00370586182499378,0.0457567829431812
"1211","Lotus_sessilifolius","Eristalinus_aeneus",7,0.502065013272675,0.00353549893304199,0.17322147384213
"1212","Lotus_sessilifolius","Eristalinus_taeniops",8,0.503612342136978,0.00470713724400487,0.0665594143656066
"1213","Lotus_sessilifolius","Eristalis_tenax",6,0.50200337800676,0.0050870234844399,0.379019303732705
"1214","Lotus_sessilifolius","Eurytoma_sp_1",6,0.503573918528411,0.004014164019907,0.081026403146119
"1215","Lotus_sessilifolius","Gnaphosidae_sp_1",6,0.500301204019908,0.000872761328421445,0.436484217752828
"1216","Lotus_sessilifolius","Lasioglossum_loetum",9,0.509575824783086,0.00571664995847426,0.00102020832780853
"1217","Lotus_sessilifolius","Lasioglossum_viride",7,0.519928550618726,0.0178062142289905,0.0252469072798519
"1218","Lotus_sessilifolius","Lucilia_sericata",12,0.505245357081724,0.0138227968521853,0.215417118676338
"1219","Lotus_sessilifolius","Macrocoma_splendens",5,0.505641819987775,0.00499670606262166,0.065026144230057
"1220","Lotus_sessilifolius","Megachile_canariensis",5,0.50780664623492,0.00554418807086234,0.0345619458794755
"1221","Lotus_sessilifolius","Monomorium_subopacum",7,0.503660031178423,0.00871481998006371,0.309033073185065
"1222","Lotus_sessilifolius","Musca_domestica",11,0.503312270383434,0.00740549246492944,0.168777220648712
"1223","Lotus_sessilifolius","Myopites_nigrescens",6,0.522998776493187,0.0266590012395344,0.0882652874835527
"1224","Lotus_sessilifolius","Oscinella_sp_1",12,0.507252849836401,0.00704255665227856,0.00441406191232776
"1225","Lotus_sessilifolius","Oscinella_sp_2",12,0.501105229916975,0.00187588469480597,0.0659935601976388
"1226","Lotus_sessilifolius","Oxyopes_cf_kraepelinorum",5,0.505801107117983,0.00320389915375153,0.015492155212028
"1227","Lotus_sessilifolius","Physiphora_alceae",5,0.500199500018915,0.000446095603805738,0.373900966300107
"1228","Lotus_sessilifolius","Phyto_discrepans",8,0.50307834739108,0.00593827706170677,0.186015043648975
"1229","Lotus_sessilifolius","Plagiolepis_schmitzii",6,0.509085892963304,0.0089495514500391,0.0553772689483742
"1230","Lotus_sessilifolius","Plagiolepis_sp_2",10,0.521947624205651,0.0279802574524777,0.0349638682410063
"1231","Lotus_sessilifolius","Pteromalus_sp_3",5,0.507750626728478,0.00348760615143632,0.00765534824349575
"1232","Lotus_sessilifolius","Sarcophagidae_sp_5",5,0.511975838028554,0.0139974478070815,0.128284021884491
"1233","Lotus_sessilifolius","Sarcophagidae_sp_8",13,0.502173615968996,0.0058030035448008,0.201767785055784
"1234","Lotus_sessilifolius","Scenopinus_sp",7,0.501376876338726,0.00175181920162172,0.0827943699433046
"1235","Lotus_sessilifolius","Sibinia_sericea",5,0.499540985933826,0.00416997544842848,0.817690516160745
"1236","Lotus_sessilifolius","Stomorhina_lunata",6,0.505139332153196,0.00358864133070268,0.0171383235087447
"1237","Lotus_sessilifolius","Synthesomyia_nudiseta",9,0.512240372102631,0.0159752111742364,0.0505788015678125
"1238","Lotus_sessilifolius","Thysanoptera_sp_1",8,0.519865392666678,0.0219277550771787,0.0374200264508609
"1239","Lotus_sessilifolius","Thysanoptera_sp_2",9,0.51967531286784,0.0181040832612776,0.0115209789254455
"1240","Lotus_sessilifolius","Torymoides_lindbergi",6,0.505016166935136,0.00849235581771076,0.207587805236797
"1241","Lotus_sessilifolius","Urelliosoma_guimari",7,0.50489218560852,0.0055408350899284,0.0581596307884582
"1242","Lotus_sp","Anaspis_cf_saharensis",10,0.505788416473137,0.0089821048354353,0.0720098268876683
"1243","Lotus_sp","Anthophora_sp_aff_orotavae",5,0.499763298048174,0.000906437245645352,0.590620801274281
"1244","Lotus_sp","Arachnospila_sp",5,0.50933462834083,0.0135402378195838,0.198041233723033
"1245","Lotus_sp","Bombylius_sp_1",6,0.501341548123484,0.00196914798380444,0.156028731481961
"1246","Lotus_sp","Chloropidae_sp",5,0.50080911009294,0.000910537617563877,0.117856111781306
"1247","Lotus_sp","Hylaeus_sp",7,0.505521007566527,0.00717397105174949,0.0879129945670079
"1248","Lotus_sp","Lucilia_sp_1",5,0.508854411557025,0.010639987344717,0.136271548599403
"1249","Lotus_sp","Musca_domestica",9,0.513006950661981,0.0154036518217061,0.0350790692755811
"1250","Lotus_sp","Musca_sorbens",5,0.518241816815093,0.0139850407680123,0.0433870552708368
"1251","Lotus_sp","Sarcophaga_sp_1",7,0.511268427701071,0.00721008706587984,0.00611294252604298
"1252","Lotus_sp","Sarcophagidae_sp_2",5,0.507917344139597,0.0129066971926703,0.242072897188865
"1253","Lotus_sp","Sciaridae_sp",6,0.51846631188117,0.00854170182271615,0.00320372596316516
"1254","Lotus_sp","Thyreus_sp_aff_ramosus",7,0.496603720149206,0.00188823402318231,0.00313027480020345
"1255","Lotus_sp","Thysanoptera_sp",5,0.511377579511206,0.0131562580328266,0.125272632880703
"1256","Lotus_sp","Urelliosoma_guimari",6,0.502157204470869,0.00709661925191872,0.49001550465204
"1257","Lotus_sp","Vanessa_Cardui",7,0.509365551389047,0.0102046571804673,0.0512880181371534
"1258","Lotus_sp","Vestitohalictus_sp",6,0.50238774181179,0.00936118712145516,0.559512379542363
"1259","Lotus_spartioides","Agromyzidae_sp_1",6,0.5,0,NA
"1260","Lotus_spartioides","Alliophleps_elliptica",5,0.5,0,NA
"1261","Lotus_spartioides","Amegilla_quadrifasciata",10,0.5,0,NA
"1262","Lotus_spartioides","Anaspis_proteus",10,0.5,0,NA
"1263","Lotus_spartioides","Andrena_vulcana",6,0.5,0,NA
"1264","Lotus_spartioides","Andrena_wollastoni",5,0.5,0,NA
"1265","Lotus_spartioides","Anthophora_alluaudi",8,0.5,0,NA
"1266","Lotus_spartioides","Apis_mellifera",6,0.5,0,NA
"1267","Lotus_spartioides","Attalus_obscurus",5,0.5,0,NA
"1268","Lotus_spartioides","Camponotus_feae",8,0.5,0,NA
"1269","Lotus_spartioides","Chloropidae_sp_2",10,0.5,0,NA
"1270","Lotus_spartioides","Chrysomya_albiceps",6,0.5,0,NA
"1271","Lotus_spartioides","Hylaeus_hohmanni",6,0.5,0,NA
"1272","Lotus_spartioides","Lasioglossum_loetum",6,0.5,0,NA
"1273","Lotus_spartioides","Lasioglossum_viride",6,0.5,0,NA
"1274","Lotus_spartioides","Lucilia_sericata",7,0.5,0,NA
"1275","Lotus_spartioides","Musca_domestica",6,0.5,0,NA
"1276","Lotus_spartioides","Pieris_rapae",6,0.5,0,NA
"1277","Lotus_spartioides","Plagiolepis_sp_2",7,0.5,0,NA
"1278","Lotus_spartioides","Sarcophagidae_sp_5",8,0.5,0,NA
"1279","Lotus_spartioides","Scaeva_albomaculata",5,0.5,0,NA
"1280","Lotus_spartioides","Thysanoptera_sp_2",6,0.5,0,NA
"1281","Lotus_spartioides","Urelliosoma_guimari",7,0.5,0,NA
"1282","Lycium_intricatum","Agromyzidae_sp_1",10,0.515050363967547,0.0112324936387409,0.00218354586985275
"1283","Lycium_intricatum","Alliophleps_elliptica",8,0.506619319266163,0.00694275297119005,0.0307873645824347
"1284","Lycium_intricatum","Ammophila_terminata",6,0.502213164089213,0.00208295425334528,0.0480972747981479
"1285","Lycium_intricatum","Anaspis_cf_canariensis",6,0.526923499834363,0.0183362467891973,0.0155984479461575
"1286","Lycium_intricatum","Anaspis_cf_eversi",8,0.529974060324848,0.0233862850616888,0.00845181826535774
"1287","Lycium_intricatum","Anaspis_cf_saharensis",9,0.505700715624793,0.00883780132154919,0.0890153640776926
"1288","Lycium_intricatum","Andrena_vulcana",10,0.514846481768008,0.0228951859193253,0.0705460901983582
"1289","Lycium_intricatum","Anthaxia_sp_1",12,0.516586471190293,0.0214660599207293,0.0215365165792101
"1290","Lycium_intricatum","Aphthona_wachnitzae",11,0.5574087083182,0.0379683319925122,0.00052575626151761
"1291","Lycium_intricatum","Aprostocetus_occidentalis",10,0.517659579277422,0.0370277659492129,0.165782068442073
"1292","Lycium_intricatum","Aprostocetus_sp_2",6,0.510008680392175,0.00537013462179615,0.00602780106639976
"1293","Lycium_intricatum","Araneae_sp_1",5,0.505662440786778,0.00852797327330072,0.211791284832756
"1294","Lycium_intricatum","Asteia_caesia",9,0.515807114929087,0.0326211214868328,0.184105259377469
"1295","Lycium_intricatum","Attagenus_abbreviatus",6,0.527118362473336,0.0211661140633377,0.025714848882939
"1296","Lycium_intricatum","Attagenus_sp_1",9,0.524443274391519,0.0376488446749583,0.0872976653289681
"1297","Lycium_intricatum","Attagenus_wollastoni",17,0.541508998523445,0.0391260100375425,0.000471840172325195
"1298","Lycium_intricatum","Attalus_obscurus",10,0.619849431435094,0.103626227353789,0.00525713758500311
"1299","Lycium_intricatum","Attalus_ruficollis",5,0.508893089480061,0.0017447620514702,0.000338048368334885
"1300","Lycium_intricatum","Attalus_rugifrons",7,0.50578609848663,0.0145100532855313,0.332029488047937
"1301","Lycium_intricatum","Axinotarsus_sp_1",9,0.501303675488969,0.00450408527902452,0.410505453932124
"1302","Lycium_intricatum","Bombylius_pintuarius",11,0.518402340247709,0.021564438376778,0.0178429678914448
"1303","Lycium_intricatum","Bombylius_sp_1",8,0.501379048960814,0.00361470435030125,0.316326383700977
"1304","Lycium_intricatum","Bracon_sp",5,0.525467247381522,0.00853531348299046,0.00262279730930972
"1305","Lycium_intricatum","Campiglossa_martii",10,0.518512359681603,0.0274778509045338,0.0619723438993888
"1306","Lycium_intricatum","Cecidomyiidae_sp",6,0.503256717097758,0.0175869748827763,0.669131127746377
"1307","Lycium_intricatum","Cephalodromia_sp",12,0.505165260301577,0.0129159654528253,0.193396776355673
"1308","Lycium_intricatum","Ceratogoponidae_sp",8,0.513605341486945,0.0121785041315784,0.0159326027128803
"1309","Lycium_intricatum","Chalicodoma_canescens",5,0.509794950598231,0.0159447125212618,0.241511882985294
"1310","Lycium_intricatum","Chalicodoma_sicula",13,0.517548652870784,0.0287303247393909,0.0479392306511954
"1311","Lycium_intricatum","Chetogena_acuminata",45,0.513503788260701,0.0168082335499165,2.63984111318357e-06
"1312","Lycium_intricatum","Chloropidae_sp",10,0.507752115689999,0.0152443855003986,0.142276987446839
"1313","Lycium_intricatum","Chloropidae_sp_1",10,0.500723205281482,0.000589735362944507,0.00374297509371574
"1314","Lycium_intricatum","Chloropidae_sp_2",6,0.512913148468251,0.0121614922773543,0.0481979291544777
"1315","Lycium_intricatum","Chloropidae_sp_4",14,0.512191500632827,0.0190484953891649,0.0324016951509539
"1316","Lycium_intricatum","Chloropidae_sp_5",8,0.509626577620416,0.00697223060339344,0.00585938745846972
"1317","Lycium_intricatum","Chrysomya_albiceps",39,0.549958608968375,0.0455253202913569,3.88865190809049e-08
"1318","Lycium_intricatum","Coccinella_miranda",8,0.504268125016747,0.0200218981354907,0.565560554716081
"1319","Lycium_intricatum","Coleoptera_sp_5",11,0.532832400900458,0.0452606431487629,0.0369410793945908
"1320","Lycium_intricatum","Colletes2_Waiting_85",6,0.506945061468954,0.00465494864676977,0.014677886888038
"1321","Lycium_intricatum","Colletes_dimidiatus",6,0.533482708023408,0.0368405620781732,0.0765266859474639
"1322","Lycium_intricatum","Crematogaster_alluaudi",5,0.507155962245297,0.00631545134190249,0.0644133141184201
"1323","Lycium_intricatum","Cryptocephalus_gounellei",6,0.520504851653248,0.0224888173484565,0.0758408948111744
"1324","Lycium_intricatum","Cryptocephalus_nubigena",5,0.541561359838999,0.0133885706199529,0.0022623817100891
"1325","Lycium_intricatum","Dasytes_lanzarotensis",6,0.530886564208309,0.0290232720266559,0.0478575220534231
"1326","Lycium_intricatum","Dasytes_subaenescens",10,0.542968358608647,0.0340560497199115,0.0031585380788776
"1327","Lycium_intricatum","Diglyphus_chabrias",6,0.511604524353303,0.0258401871609212,0.321436137412629
"1328","Lycium_intricatum","Dinarmoides_spilopterus",12,0.514244452594174,0.0122065657412819,0.00194041322742943
"1329","Lycium_intricatum","Elasmus_platyedrae",8,0.500875473464192,0.00910022153848062,0.793392676272021
"1330","Lycium_intricatum","Eristalinus_aeneus",6,0.513765899334024,0.0433672229225611,0.472012317289636
"1331","Lycium_intricatum","Eristalinus_taeniops",17,0.517202280724376,0.022264191273354,0.00574794923735174
"1332","Lycium_intricatum","Eristalis_tenax",8,0.507698334348651,0.015106794222071,0.192683091098738
"1333","Lycium_intricatum","Estheria_simonyi",15,0.538734616861039,0.0338232352884994,0.00056505120433201
"1334","Lycium_intricatum","Euderus_sp",9,0.505952925147399,0.00610134734143142,0.0190849663577852
"1335","Lycium_intricatum","Eumerus_latitarsis",11,0.524167128476934,0.0264195986693967,0.0125939309712253
"1336","Lycium_intricatum","Eupelmus_sp",5,0.513662489560688,0.018038337428513,0.165586806035745
"1337","Lycium_intricatum","Eupelmus_testaceiventris",8,0.510226437165087,0.00534285898582915,0.000993770654882043
